ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,monthly,monthly_lower,monthly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2026-09-01 15:38:37,474947213150449.7,76552124204105.66,847429440628711.4,78103204481965.11,850233396190622.5,-1746670496051.834,-1746670496051.834,-1746670496051.834,-31178517723.11709,-31178517723.11709,-31178517723.11709,-1715491978328.717,-1715491978328.717,-1715491978328.717,0.0,0.0,0.0,467696095941044.5
2026-09-01 16:38:37,474968276930609.4,75865648568112.33,848862896080943.6,77961935400740.6,850443742751348.2,-1703112732218.1633,-1703112732218.1633,-1703112732218.1633,-24104772072.369743,-24104772072.369743,-24104772072.369743,-1679007960145.7935,-1679007960145.7935,-1679007960145.7935,0.0,0.0,0.0,467760717485037.8
2026-09-01 17:38:37,474989340710769.0,75929419230875.7,850355159147810.4,77820666319516.06,850654089312074.1,-1651476330401.2612,-1651476330401.2612,-1651476330401.2612,-9964803340.662817,-9964803340.662817,-9964803340.662817,-1641511527060.5984,-1641511527060.5984,-1641511527060.5984,0.0,0.0,0.0,467833417667014.4
2026-09-01 18:38:37,475010404490928.7,75352223008858.55,849608224546644.5,77679397238291.55,850864435872800.1,-1607395315724.5586,-1607395315724.5586,-1607395315724.5586,-4373926375.4315405,-4373926375.4315405,-4373926375.4315405,-1603021389349.127,-1603021389349.127,-1603021389349.127,0.0,0.0,0.0,467898562461850.75
2026-09-01 19:38:37,475031468271088.44,77056427621313.4,848163649445392.1,77538128157067.12,851075575487914.2,-1577620102983.0908,-1577620102983.0908,-1577620102983.0908,-14061344959.865482,-14061344959.865482,-14061344959.865482,-1563558758023.225,-1563558758023.225,-1563558758023.225,0.0,0.0,0.0,467949401454752.0
2026-09-01 20:38:37,475052532051248.06,75893926916290.64,849751450447623.2,77396859075842.5,851279790678227.8,-1552133333873.933,-1552133333873.933,-1552133333873.933,-28986012508.594692,-28986012508.594692,-28986012508.594692,-1523147321365.3384,-1523147321365.3384,-1523147321365.3384,0.0,0.0,0.0,467995952004020.75
2026-09-01 21:38:37,475073595831407.7,76006415083811.44,849122948297444.9,77255589994618.0,851467733553514.6,-1514023763238.5266,-1514023763238.5266,-1514023763238.5266,-32210550656.677887,-32210550656.677887,-32210550656.677887,-1481813212581.8486,-1481813212581.8486,-1481813212581.8486,0.0,0.0,0.0,468055125354815.8
2026-09-01 22:38:37,475094659611567.4,75795869536965.75,849786054990868.8,77114320913393.55,851655676428801.5,-1457253302681.4487,-1457253302681.4487,-1457253302681.4487,-17668334046.473495,-17668334046.473495,-17668334046.473495,-1439584968634.9753,-1439584968634.9753,-1439584968634.9753,0.0,0.0,0.0,468132959595532.56
2026-09-01 23:38:37,475115723391727.0,74504145063725.53,850744769209744.6,76973051832168.95,851843619304088.4,-1393790705916.6724,-1393790705916.6724,-1393790705916.6724,2702774323.8526435,2702774323.8526435,2702774323.8526435,-1396493480240.525,-1396493480240.525,-1396493480240.525,0.0,0.0,0.0,468217485972456.94
2026-09-02 00:38:37,475136787171886.75,75203874096562.95,849481427235063.0,76818618338491.1,852031562179375.1,-1341993403810.0537,-1341993403810.0537,-1341993403810.0537,10578529313.869352,10578529313.869352,10578529313.869352,-1352571933123.923,-1352571933123.923,-1352571933123.923,0.0,0.0,0.0,468290347054723.3
2026-09-02 01:38:37,475157850952046.4,73763055011310.78,851071659725568.9,76647649756560.55,852219505054662.0,-1307354165408.172,-1307354165408.172,-1307354165408.172,501575357.8772357,501575357.8772357,501575357.8772357,-1307855740766.0493,-1307855740766.0493,-1307855740766.0493,0.0,0.0,0.0,468346050073284.8
2026-09-02 02:38:37,475178914732206.06,75137663923560.36,851023977534494.0,76476681174630.17,852407447929948.9,-1275269078249.521,-1275269078249.521,-1275269078249.521,-12886609602.211561,-12886609602.211561,-12886609602.211561,-1262382468647.3096,-1262382468647.3096,-1262382468647.3096,0.0,0.0,0.0,468399198940603.2
2026-09-02 03:38:37,475199978512365.7,74979095446542.38,851192730414353.2,76243012440663.39,852595390805235.8,-1224216708959.2522,-1224216708959.2522,-1224216708959.2522,-8024958695.184795,-8024958695.184795,-8024958695.184795,-1216191750264.0674,-1216191750264.0674,-1216191750264.0674,0.0,0.0,0.0,468471315090053.06
2026-09-02 04:38:37,475221042292525.44,74628271478226.53,849727743986571.2,75785113215756.75,852783333680522.6,-1147422003426.836,-1147422003426.836,-1147422003426.836,21903191761.833015,21903191761.833015,21903191761.833015,-1169325195188.669,-1169325195188.669,-1169325195188.669,0.0,0.0,0.0,468569173575745.25
2026-09-02 05:38:37,475242106072685.06,74103397678041.55,850304767436489.9,75327213990850.02,852971276555809.5,-1061897097935.4818,-1061897097935.4818,-1061897097935.4818,59929191397.24872,59929191397.24872,59929191397.24872,-1121826289332.7305,-1121826289332.7305,-1121826289332.7305,0.0,0.0,0.0,468675762261396.2
2026-09-02 06:38:37,475263169852844.75,73767418380666.72,851412585099768.4,74869314765943.45,853159219431096.4,-995230214395.017,-995230214395.017,-995230214395.017,78510073354.4738,78510073354.4738,78510073354.4738,-1073740287749.4908,-1073740287749.4908,-1073740287749.4908,0.0,0.0,0.0,468763492925096.4
2026-09-02 07:38:37,475284233633004.4,74505998504809.88,852216823369003.5,74520154413474.16,853347162306383.2,-961790022869.1561,-961790022869.1561,-961790022869.1561,63324077527.60624,63324077527.60624,63324077527.60624,-1025114100396.7623,-1025114100396.7623,-1025114100396.7623,0.0,0.0,0.0,468817996896781.9
2026-09-02 08:38:37,475305297413164.1,73001791783549.23,852533340538976.1,74348217331872.6,853535105181670.1,-950394910372.3127,-950394910372.3127,-950394910372.3127,25601260663.29215,25601260663.29215,25601260663.29215,-975996171035.605,-975996171035.605,-975996171035.605,0.0,0.0,0.0,468850455789438.44
2026-09-02 09:38:37,475326361193323.75,74343370675831.84,851219448221475.5,74176280250270.94,853723048056957.0,-934744801847.9576,-934744801847.9576,-934744801847.9576,-8308452063.855687,-8308452063.855687,-8308452063.855687,-926436349784.1019,-926436349784.1019,-926436349784.1019,0.0,0.0,0.0,468887169678122.44
2026-09-02 10:38:37,475347424973483.44,73374330466756.38,853113473874036.6,74004343168669.38,853910990932243.9,-896433192599.4833,-896433192599.4833,-896433192599.4833,-19947432872.074146,-19947432872.074146,-19947432872.074146,-876485759727.4092,-876485759727.4092,-876485759727.4092,0.0,0.0,0.0,468946545067530.56
2026-09-02 11:38:37,475368488753643.06,72206066764452.66,853207743050055.8,73849667639654.1,854098933807530.6,-838958688452.1278,-838958688452.1278,-838958688452.1278,-12762030476.031536,-12762030476.031536,-12762030476.031536,-826196657976.0962,-826196657976.0962,-826196657976.0962,0.0,0.0,0.0,469025083351837.56
2026-09-02 12:38:37,475389552533802.7,73015600083981.08,851978250637947.9,73703307175553.64,854286876682817.5,-780614488776.7439,-780614488776.7439,-780614488776.7439,-4992197153.873243,-4992197153.873243,-4992197153.873243,-775622291622.8707,-775622291622.8707,-775622291622.8707,0.0,0.0,0.0,469104491331672.56
2026-09-02 13:38:37,475410616313962.44,72884383111058.9,852921111376777.1,73556946711453.34,854474819558104.4,-734763709921.222,-734763709921.222,-734763709921.222,-9946960696.059431,-9946960696.059431,-9946960696.059431,-724816749225.1626,-724816749225.1626,-724816749225.1626,0.0,0.0,0.0,469171405890687.8
2026-09-02 14:38:37,475431680094122.1,73558092179148.38,853897297814198.9,73410586247352.98,854662762433391.2,-697468578586.4451,-697468578586.4451,-697468578586.4451,-23633770456.409622,-23633770456.409622,-23633770456.409622,-673834808130.0354,-673834808130.0354,-673834808130.0354,0.0,0.0,0.0,469229764802182.3
2026-09-02 15:38:37,475452743874281.75,72197374362063.78,854989161622258.0,73264225783252.61,854850705308678.1,-653910296008.7091,-653910296008.7091,-653910296008.7091,-31178517723.103542,-31178517723.103542,-31178517723.103542,-622731778285.6055,-622731778285.6055,-622731778285.6055,0.0,0.0,0.0,469294386864919.7
2026-09-02 16:38:37,475473807654441.4,72231196396895.8,853568526803140.8,73117865319152.16,855038648183965.0,-595668115173.1315,-595668115173.1315,-595668115173.1315,-24104772072.8819,-24104772072.8819,-24104772072.8819,-571563343100.2495,-571563343100.2495,-571563343100.2495,0.0,0.0,0.0,469373692825914.9
2026-09-02 17:38:37,475494871434601.1,73222135829270.28,854335503542063.1,72971504855051.86,855226591059251.9,-530350201169.8484,-530350201169.8484,-530350201169.8484,-9964803340.630459,-9964803340.630459,-9964803340.630459,-520385397829.21796,-520385397829.21796,-520385397829.21796,0.0,0.0,0.0,469460074520077.9
2026-09-02 18:38:37,475515935214760.75,73136417888237.2,853032368740125.0,72825144390951.4,855414533934538.8,-473627812491.2934,-473627812491.2934,-473627812491.2934,-4373926375.339023,-4373926375.339023,-4373926375.339023,-469253886115.9544,-469253886115.9544,-469253886115.9544,0.0,0.0,0.0,469537860688916.06
2026-09-02 19:38:37,475536998994920.44,72219194892584.45,854497532002745.8,72678783926851.11,855602476809825.6,-432285980241.73987,-432285980241.73987,-432285980241.73987,-14061344959.27228,-14061344959.27228,-14061344959.27228,-418224635282.4676,-418224635282.4676,-418224635282.4676,0.0,0.0,0.0,469600266301325.3
2026-09-02 20:38:37,475558062775080.1,72119928349343.67,855042729633656.4,72532423462750.67,855790419685112.5,-396339203452.6304,-396339203452.6304,-396339203452.6304,-28986012508.60354,-28986012508.60354,-28986012508.60354,-367353190944.02686,-367353190944.02686,-367353190944.02686,0.0,0.0,0.0,469657276858274.1
2026-09-02 21:38:37,475579126555239.8,72607052653402.75,855071368758145.6,72386062998650.38,855978362560399.2,-348905202173.263,-348905202173.263,-348905202173.263,-32210550656.922092,-32210550656.922092,-32210550656.922092,-316694651516.34094,-316694651516.34094,-316694651516.34094,0.0,0.0,0.0,469725774639713.2
2026-09-02 22:38:37,475600190335399.44,71458845754506.52,856940150769633.5,72239702534549.92,856166305435686.1,-283971837346.8688,-283971837346.8688,-283971837346.8688,-17668334047.281635,-17668334047.281635,-17668334047.281635,-266303503299.58713,-266303503299.58713,-266303503299.58713,0.0,0.0,0.0,469811771784699.2
2026-09-02 23:38:37,475621254115559.2,72539203167857.75,856255813244776.2,72093342070449.64,856354248310973.0,-213530682352.7713,-213530682352.7713,-213530682352.7713,2702774324.0402536,2702774324.0402536,2702774324.0402536,-216233456676.81152,-216233456676.81152,-216233456676.81152,0.0,0.0,0.0,469903276719853.06
2026-09-03 00:38:37,475642317895718.8,71558870149246.38,856940567712893.0,71946981606349.17,856542191186259.9,-155958754716.78296,-155958754716.78296,-155958754716.78296,10578529313.656366,10578529313.656366,10578529313.656366,-166537284030.43933,-166537284030.43933,-166537284030.43933,0.0,0.0,0.0,469981912427648.6
2026-09-03 01:38:37,475663381675878.5,71772708773915.44,857134246003173.8,71800621142248.89,856730134061546.8,-116765084704.0549,-116765084704.0549,-116765084704.0549,501575358.483533,501575358.483533,501575358.483533,-117266660062.53842,-117266660062.53842,-117266660062.53842,0.0,0.0,0.0,470042169877821.06
2026-09-03 02:38:37,475684445456038.1,71617335958012.39,856176113095217.5,71654260678148.52,856918076936833.6,-81358614587.57686,-81358614587.57686,-81358614587.57686,-12886609602.155394,-12886609602.155394,-12886609602.155394,-68472004985.42147,-68472004985.42147,-68472004985.42147,0.0,0.0,0.0,470098640128097.2
2026-09-03 03:38:37,475705509236197.9,71055161195104.1,857123059263701.5,71507900214048.14,857106019812120.5,-28227289981.26095,-28227289981.26095,-28227289981.26095,-8024958694.797814,-8024958694.797814,-8024958694.797814,-20202331286.46313,-20202331286.46313,-20202331286.46313,0.0,0.0,0.0,470172835232863.25
2026-09-03 04:38:37,475726573016357.5,72022757799626.92,857652288366436.6,71361539749947.77,857293962687407.4,49398097168.51415,49398097168.51415,49398097168.51415,21903191761.922993,21903191761.922993,21903191761.922993,27494905406.59117,27494905406.59117,27494905406.59117,0.0,0.0,0.0,470271524400172.6
2026-09-03 05:38:37,475747636796517.2,71279643364357.2,857453229166145.5,71215179285847.39,857481905562694.2,134503142213.81175,134503142213.81175,134503142213.81175,59929191397.95214,59929191397.95214,59929191397.95214,74573950815.85962,74573950815.85962,74573950815.85962,0.0,0.0,0.0,470377693225377.6
2026-09-03 06:38:37,475768700576676.8,72177638187528.28,859370730734850.2,71068818821747.02,857669848437981.2,199500964632.27338,199500964632.27338,199500964632.27338,78510073354.56508,78510073354.56508,78510073354.56508,120990891277.7083,120990891277.7083,120990891277.7083,0.0,0.0,0.0,470463754827955.7
2026-09-03 07:38:37,475789764356836.44,71984302034764.14,857693573501433.2,70922458357646.56,857857791313267.9,230027864749.0798,230027864749.0798,230027864749.0798,63324077527.02272,63324077527.02272,63324077527.02272,166703787222.0571,166703787222.0571,166703787222.0571,0.0,0.0,0.0,470515345508232.1
2026-09-03 08:38:37,475810828136996.2,70164064264382.86,857956880873031.0,70776097893546.28,858045734188554.9,237274061092.0607,237274061092.0607,237274061092.0607,25601260662.44964,25601260662.44964,25601260662.44964,211672800429.61105,211672800429.61105,211672800429.61105,0.0,0.0,0.0,470543655484734.9
2026-09-03 09:38:37,475831891917155.9,71533576136953.39,858563197633710.8,70629737429445.9,858233677063841.8,247551862480.65295,247551862480.65295,247551862480.65295,-8308452063.7451935,-8308452063.7451935,-8308452063.7451935,255860314544.39816,255860314544.39816,255860314544.39816,0.0,0.0,0.0,470574997066283.1
2026-09-03 10:38:37,475852955697315.5,70379660183726.28,858942314959588.4,70483376965345.53,858421619939128.6,279283615426.1845,279283615426.1845,279283615426.1845,-19947432872.1301,-19947432872.1301,-19947432872.1301,299231048298.3146,299231048298.3146,299231048298.3146,0.0,0.0,0.0,470627792599388.3
2026-09-03 11:38:37,475874019477475.1,70187559638476.1,858766150419960.5,70337016501245.07,858609562814415.4,328990130659.3947,328990130659.3947,328990130659.3947,-12762030475.768246,-12762030475.768246,-12762030475.768246,341752161135.16296,341752161135.16296,341752161135.16296,0.0,0.0,0.0,470698562894781.1
2026-09-03 12:38:37,475895083257634.9,69519494597829.266,861173708748930.9,70190656037144.78,858797505689702.4,378401153607.6547,378401153607.6547,378401153607.6547,-4992197153.655037,-4992197153.655037,-4992197153.655037,383393350761.30975,383393350761.30975,383393350761.30975,0.0,0.0,0.0,470769037697889.1
2026-09-03 13:38:37,475916147037794.56,69422967638303.13,859689971949935.5,70044295573044.414,858985448564989.2,414179981483.4356,414179981483.4356,414179981483.4356,-9946960696.077765,-9946960696.077765,-9946960696.077765,424126942179.51337,424126942179.51337,424126942179.51337,0.0,0.0,0.0,470825880305924.6
2026-09-03 14:38:37,475937210817954.2,70434660199400.78,858837295449541.6,69897935108944.04,859173391440276.1,440294197499.7205,440294197499.7205,440294197499.7205,-23633770456.801113,-23633770456.801113,-23633770456.801113,463927967956.52167,463927967956.52167,463927967956.52167,0.0,0.0,0.0,470873058302100.56
2026-09-03 15:38:37,475958274598113.8,70699604530051.0,859558038491015.6,69751574644843.58,859361334315562.8,471595721644.49786,471595721644.49786,471595721644.49786,-31178517723.19543,-31178517723.19543,-31178517723.19543,502774239367.6933,502774239367.6933,502774239367.6933,0.0,0.0,0.0,470925423606404.94
2026-09-03 16:38:37,475979338378273.56,70329319629524.266,861491977414218.1,69605214180743.3,859549277190849.9,516541635972.11584,516541635972.11584,516541635972.11584,-24104772072.12574,-24104772072.12574,-24104772072.12574,540646408044.2416,540646408044.2416,540646408044.2416,0.0,0.0,0.0,470991433300892.3
2026-09-03 17:38:37,476000402158433.25,69390295551818.24,860707453513337.8,69458853716643.0,859737220066136.8,567563214683.4462,567563214683.4462,567563214683.4462,-9964803341.110844,-9964803341.110844,-9964803341.110844,577528018024.557,577528018024.557,577528018024.557,0.0,0.0,0.0,471063518659763.3
2026-09-03 18:38:37,476021465938592.9,69905314106664.99,860961205757387.1,69312493252542.55,859925162941423.5,609031621509.9907,609031621509.9907,609031621509.9907,-4373926375.436382,-4373926375.436382,-4373926375.436382,613405547885.4271,613405547885.4271,613405547885.4271,0.0,0.0,0.0,471126050846749.5
2026-09-03 19:38:37,476042529718752.5,70425052907360.88,861776698955322.9,69166132788442.18,860113105816710.2,634207097818.0251,634207097818.0251,634207097818.0251,-14061344959.434763,-14061344959.434763,-14061344959.434763,648268442777.46,648268442777.46,648268442777.46,0.0,0.0,0.0,471172290103217.1
2026-09-03 20:38:37,476063593498912.25,68634550490600.875,860753478142655.4,69019772324341.805,860301048691997.2,653123123771.6699,653123123771.6699,653123123771.6699,-28986012508.15193,-28986012508.15193,-28986012508.15193,682109136279.8219,682109136279.8219,682109136279.8219,0.0,0.0,0.0,471212269909330.56
2026-09-03 21:38:37,476084657279071.94,68300916767915.81,861309187949272.1,68873411860241.516,860488991567284.1,682712511293.7644,682712511293.7644,682712511293.7644,-32210550657.326824,-32210550657.326824,-32210550657.326824,714923061951.0912,714923061951.0912,714923061951.0912,0.0,0.0,0.0,471262923077012.3
2026-09-03 22:38:37,476105721059231.56,68936319962424.56,862699995809640.1,68727051396141.06,860676934442571.0,729040320396.3905,729040320396.3905,729040320396.3905,-17668334046.884266,-17668334046.884266,-17668334046.884266,746708654443.2747,746708654443.2747,746708654443.2747,0.0,0.0,0.0,471330314666274.56
2026-09-03 23:38:37,476126784839391.2,69344821406924.56,860953681726949.2,68580690932040.69,860864877317857.8,780170114591.9553,780170114591.9553,780170114591.9553,2702774323.3871126,2702774323.3871126,2702774323.3871126,777467340268.5682,777467340268.5682,777467340268.5682,0.0,0.0,0.0,471402508240629.75
2026-09-04 00:38:37,476147848619550.94,68523427332299.84,862645290267651.2,68434330467940.32,861052820193144.8,817782047487.3015,817782047487.3015,817782047487.3015,10578529313.733896,10578529313.733896,10578529313.733896,807203518173.5676,807203518173.5676,807203518173.5676,0.0,0.0,0.0,471461183953684.9
2026-09-04 01:38:37,476168912399710.6,67716301861449.59,862316947157160.6,68287970003840.02,861240763068431.6,836426104504.1968,836426104504.1968,836426104504.1968,501575358.06031907,501575358.06031907,501575358.06031907,835924529146.1364,835924529146.1364,835924529146.1364,0.0,0.0,0.0,471500891790861.44
2026-09-04 02:38:37,476189976179870.2,68715710859271.234,862685141031021.9,68141609539739.484,861428705943718.2,850754006612.5933,850754006612.5933,850754006612.5933,-12886609601.870235,-12886609601.870235,-12886609601.870235,863640616214.4635,863640616214.4635,863640616214.4635,0.0,0.0,0.0,471536283473129.4
2026-09-04 03:38:37,476211039960029.9,68204930545394.44,861828584504838.6,67995249075639.195,861616648819005.1,882339915464.8208,882339915464.8208,882339915464.8208,-8024958695.51527,-8024958695.51527,-8024958695.51527,890364874160.3358,890364874160.3358,890364874160.3358,0.0,0.0,0.0,471588933162141.3
2026-09-04 04:38:37,476232103740189.6,68007235624856.75,862388701822735.9,67848888611538.83,861804591694292.2,938016380998.7899,938016380998.7899,938016380998.7899,21903191760.41685,21903191760.41685,21903191760.41685,916113189238.3729,916113189238.3729,916113189238.3729,0.0,0.0,0.0,471665673407835.06
2026-09-04 05:38:37,476253167520349.25,67740958152317.81,861661380404773.5,67702528147438.45,861992534569578.9,1000833360643.6802,1000833360643.6802,1000833360643.6802,59929191398.65556,59929191398.65556,59929191398.65556,940904169245.0248,940904169245.0248,940904169245.0248,0.0,0.0,0.0,471749554167639.56
2026-09-04 06:38:37,476274231300508.9,67896218280462.73,864286698912972.5,67556167683337.99,862180477444865.8,1043269137428.7859,1043269137428.7859,1043269137428.7859,78510073354.48708,78510073354.48708,78510073354.48708,964759064074.2988,964759064074.2988,964759064074.2988,0.0,0.0,0.0,471813053724584.3
2026-09-04 07:38:37,476295295080668.6,67614628046515.836,862815804372896.9,67409807219237.7,862368420320152.6,1051025754644.719,1051025754644.719,1051025754644.719,63324077528.20898,63324077528.20898,63324077528.20898,987701677116.51,987701677116.51,987701677116.51,0.0,0.0,0.0,471841874121960.0
2026-09-04 08:38:37,476316358860828.3,68427438657459.11,863358211044184.0,67263446755137.42,862556363195439.6,1035359528417.6376,1035359528417.6376,1035359528417.6376,25601260662.329052,25601260662.329052,25601260662.329052,1009758267755.3086,1009758267755.3086,1009758267755.3086,0.0,0.0,0.0,471847271675892.56
2026-09-04 09:38:37,476337422640987.94,67998584339274.586,862900936871104.5,67117086291036.96,862744306070726.4,1022648993335.2518,1022648993335.2518,1022648993335.2518,-8308452064.310835,-8308452064.310835,-8308452064.310835,1030957445399.5626,1030957445399.5626,1030957445399.5626,0.0,0.0,0.0,471855624920969.8
2026-09-04 10:38:37,476358486421147.56,68299101930964.76,862950591639270.0,66970725826936.586,862932248946013.2,1031382622472.017,1031382622472.017,1031382622472.017,-19947432872.136345,-19947432872.136345,-19947432872.136345,1051330055344.1532,1051330055344.1532,1051330055344.1532,0.0,0.0,0.0,471885422330266.2
2026-09-04 11:38:37,476379550201307.3,67568272433870.89,864628297685246.0,66824365362836.21,863120191821300.0,1058147026501.3119,1058147026501.3119,1058147026501.3119,-12762030475.504953,-12762030475.504953,-12762030475.504953,1070909056976.8168,1070909056976.8168,1070909056976.8168,0.0,0.0,0.0,471933250514455.25
2026-09-04 12:38:37,476400613981467.0,66401388902978.76,863731739409582.2,66678004898735.93,863308134696587.1,1084737197526.1995,1084737197526.1995,1084737197526.1995,-4992197153.436831,-4992197153.436831,-4992197153.436831,1089729394679.6362,1089729394679.6362,1089729394679.6362,0.0,0.0,0.0,471980904465639.8
2026-09-04 13:38:37,476421677761626.6,67172342451495.88,864677725642354.5,66531644434635.48,863496077571873.8,1097880901306.8387,1097880901306.8387,1097880901306.8387,-9946960696.096092,-9946960696.096092,-9946960696.096092,1107827862002.9348,1107827862002.9348,1107827862002.9348,0.0,0.0,0.0,472015111949580.06
2026-09-04 14:38:37,476442741541786.25,66923045004147.3,864943717613342.9,66380649076344.016,863684020447160.6,1101609189059.274,1101609189059.274,1101609189059.274,-23633770456.958324,-23633770456.958324,-23633770456.958324,1125242959516.2322,1125242959516.2322,1125242959516.2322,0.0,0.0,0.0,472039904017492.1
2026-09-04 15:38:37,476463805321946.0,67106786553596.03,864248592429296.2,66215174827211.65,863871963322447.5,1110836229229.3167,1110836229229.3167,1110836229229.3167,-31178517722.942497,-31178517722.942497,-31178517722.942497,1142014746952.259,1142014746952.259,1142014746952.259,0.0,0.0,0.0,472070194837821.94
2026-09-04 16:38:37,476484869102105.7,67363664272833.445,865520470418370.0,66049700578079.28,864059906197734.5,1134079918054.0989,1134079918054.0989,1134079918054.0989,-24104772072.091507,-24104772072.091507,-24104772072.091507,1158184690126.1904,1158184690126.1904,1158184690126.1904,0.0,0.0,0.0,472114502306806.44
2026-09-04 17:38:37,476505932882265.3,66984436257170.08,864837589258341.1,65884226328946.83,864247849073021.2,1163830699894.689,1163830699894.689,1163830699894.689,-9964803341.078487,-9964803341.078487,-9964803341.078487,1173795503235.7673,1173795503235.7673,1173795503235.7673,0.0,0.0,0.0,472165316868806.6
2026-09-04 18:38:37,476526996662424.94,66692801667031.99,865486915821856.8,65718752079814.375,864435791948308.1,1184517060755.1377,1184517060755.1377,1184517060755.1377,-4373926375.533741,-4373926375.533741,-4373926375.533741,1188890987130.6716,1188890987130.6716,1188890987130.6716,0.0,0.0,0.0,472207067009826.7
2026-09-04 19:38:37,476548060442584.7,65892542758379.41,866671054464898.8,65553277830682.0,864623734823595.0,1189454519167.7834,1189454519167.7834,1189454519167.7834,-14061344959.597252,-14061344959.597252,-14061344959.597252,1203515864127.3806,1203515864127.3806,1203515864127.3806,0.0,0.0,0.0,472233068248399.1
2026-09-04 20:38:37,476569124222744.4,65615312025979.99,866244493452142.2,65387803581549.63,864811677698882.0,1188729597497.487,1188729597497.487,1188729597497.487,-28986012508.882706,-28986012508.882706,-28986012508.882706,1217715610006.3696,1217715610006.3696,1217715610006.3696,0.0,0.0,0.0,472253407106888.5
2026-09-04 21:38:37,476590188002904.0,67082336593573.945,866710383686988.2,65222329332417.18,864999620574168.6,1199325733169.5786,1199325733169.5786,1199325733169.5786,-32210550657.055412,-32210550657.055412,-32210550657.055412,1231536283826.6338,1231536283826.6338,1231536283826.6338,0.0,0.0,0.0,472285067022720.2
2026-09-04 22:38:37,476611251783063.6,65766445150201.71,865694596257083.0,65056855083284.73,865187563449455.5,1227356022116.1057,1227356022116.1057,1227356022116.1057,-17668334046.721184,-17668334046.721184,-17668334046.721184,1245024356162.827,1245024356162.827,1245024356162.827,0.0,0.0,0.0,472334161091826.4
2026-09-04 23:38:37,476632315563223.4,66414386901325.04,866039063691224.9,64894738219702.48,865375506324742.5,1260929310760.3003,1260929310760.3003,1260929310760.3003,2702774323.574731,2702774323.574731,2702774323.574731,1258226536436.7258,1258226536436.7258,1258226536436.7258,0.0,0.0,0.0,472388798160630.3
2026-09-05 00:38:37,476653379343383.06,65922425892155.58,866641506749578.2,64735301901175.12,865563449200029.5,1281768129279.7058,1281768129279.7058,1281768129279.7058,10578529313.520908,10578529313.520908,10578529313.520908,1271189599966.1848,1271189599966.1848,1271189599966.1848,0.0,0.0,0.0,472430700759309.4
2026-09-05 01:38:37,476674443123542.7,65935684531078.484,866672293122596.6,64575865582647.664,865751392075316.2,1284461790749.9841,1284461790749.9841,1284461790749.9841,501575357.6371025,501575357.6371025,501575357.6371025,1283960215392.347,1283960215392.347,1283960215392.347,0.0,0.0,0.0,472454458200939.3
2026-09-05 02:38:37,476695506903702.3,66157804262789.29,867467855744024.9,64416429264120.23,865939334950603.1,1283698163494.7104,1283698163494.7104,1283698163494.7104,-12886609602.048357,-12886609602.048357,-12886609602.048357,1296584773096.7588,1296584773096.7588,1296584773096.7588,0.0,0.0,0.0,472474758353843.6
2026-09-05 03:38:37,476716570683862.06,65607478512506.95,867816881892107.4,64256992945592.875,866127277825890.0,1301084256605.6729,1301084256605.6729,1301084256605.6729,-8024958695.473102,-8024958695.473102,-8024958695.473102,1309109215301.146,1309109215301.146,1309109215301.146,0.0,0.0,0.0,472513208227114.4
2026-09-05 04:38:37,476737634464021.75,64492422700968.8,867114825219651.4,64097556627065.51,866314640643200.5,1343482060181.9348,1343482060181.9348,1343482060181.9348,21903191761.228752,21903191761.228752,21903191761.228752,1321578868420.7058,1321578868420.7058,1321578868420.7058,0.0,0.0,0.0,472576669810850.3
2026-09-05 05:38:37,476758698244181.4,64821585802566.555,867877352334351.1,63938120308538.06,866454527305223.4,1393967469732.3486,1393967469732.3486,1393967469732.3486,59929191397.38089,59929191397.38089,59929191397.38089,1334038278334.9678,1334038278334.9678,1334038278334.9678,0.0,0.0,0.0,472648219000560.4
2026-09-05 06:38:37,476779762024341.0,63406611394796.92,868244243982308.2,63778683990010.62,866594413967246.1,1425041122528.9377,1425041122528.9377,1425041122528.9377,78510073354.57835,78510073354.57835,78510073354.57835,1346531049174.3594,1346531049174.3594,1346531049174.3594,0.0,0.0,0.0,472700356433516.56
2026-09-05 07:38:37,476800825804500.75,65697474177886.914,867703760983786.6,63619247671483.25,866734300629269.2,1422423763736.8289,1422423763736.8289,1422423763736.8289,63324077527.625465,63324077527.625465,63324077527.625465,1359099686209.2034,1359099686209.2034,1359099686209.2034,0.0,0.0,0.0,472718802854884.2
2026-09-05 08:38:37,476821889584660.44,64691963420047.555,869367334499539.6,63459811352955.9,866874187291292.1,1397386704086.4111,1397386704086.4111,1397386704086.4111,25601260663.908203,25601260663.908203,25601260663.908203,1371785443422.503,1371785443422.503,1371785443422.503,0.0,0.0,0.0,472714829575393.5
2026-09-05 09:38:37,476842953364820.06,65035481379710.28,869651633613290.2,63300375034428.445,867089788551581.4,1376319724287.2942,1376319724287.2942,1376319724287.2942,-8308452063.364799,-8308452063.364799,-8308452063.364799,1384628176350.659,1384628176350.659,1384628176350.659,0.0,0.0,0.0,472714826375754.0
