time_index,y_true_tb,y_pred_tb
824,393.75528044592,389.4144801721024
825,393.77417157312,389.4330929178801
826,393.78911446592,389.4517056636579
827,393.82048782992,389.47031840943555
828,393.82889879952,389.4889311552133
829,393.83761175872,389.50754390099104
830,393.84060928512,389.52615664676875
831,393.84562007552,389.5447693925465
832,393.85567521072,389.56338213832424
833,394.03092984192,389.581994884102
834,394.04878078272,389.6006076298797
835,394.05182304832,389.61922037565745
836,394.04473188512,389.63783312143516
837,394.04891500032,389.6564458672129
838,394.06591589632,389.6750586129906
839,394.07629539072,389.69367135876837
840,394.08260361792,389.7122841045461
841,394.08645118912,389.7308968503238
842,394.10457056512,389.7495095961016
843,394.10770230912,389.76812234187923
844,394.10915633312,389.786735087657
845,394.08922501952,389.8053478334347
846,394.09391145072,389.8239605792125
847,394.06420462192,389.8425733249902
848,394.03522480512,389.8611860707679
849,394.01460003392,389.8797988165457
850,394.00290073312,389.89841156232336
851,394.00195002512,389.91702430810113
852,394.01048402752,389.93563705387885
853,394.02077404352,389.95424979965657
854,394.03002387312,389.97286254543434
855,394.04041455232,389.99147529121205
856,394.04475425472,390.01008803698977
857,394.20997612032,390.0287007827675
858,394.23467215872,390.04731352854526
859,394.24200938752,390.0659262743229
860,394.22792772432,390.0845390201007
861,394.20185595552,390.10315176587847
862,394.19040272032,390.1217645116561
863,394.17548219712,390.1403772574339
864,394.16745151072,390.1589900032116
865,394.16335787392,390.1776027489894
866,394.15892869312,390.19621549476705
867,394.15383960912,390.2148282405448
868,394.18102985792,390.23344098632253
869,394.18984348032,390.25205373210025
870,394.16050574992,390.270666477878
871,394.08767033232,390.28927922365574
872,393.99992557632,390.30789196943346
873,393.93031138112,390.3265047152112
874,393.90248359872,390.34511746098894
875,393.89626484992,390.3637302067666
876,393.89834522272,390.3823429525444
877,393.90465344992,390.40095569832215
878,393.90762860672,390.41956844409987
879,393.92637433152,390.4381811898776
880,393.94574640512,390.4567939356553
881,394.09749058672,390.47540668143307
882,394.04936239232,390.49401942721073
883,394.02370446112,390.5126321729885
884,394.01486846912,390.5312449187663
885,394.01495794752,390.54985766454394
886,394.01759756032,390.5684704103217
887,394.26052023152,390.5870831560994
888,394.26312628992,390.60569590187714
889,394.25371987312,390.62430864765486
890,394.20992019632,390.64292139343263
891,394.19798601472,390.6615341392103
892,394.19458583552,390.68014688498806
893,394.21030047952,390.69875963076584
894,394.21763770832,390.7173723765435
895,394.20375737152,390.73598512232127
896,394.20769442112,390.754597868099
897,394.23343064592,390.77321061387676
898,394.27151488992,390.7918233596544
899,394.30260863392,390.8104361054322
900,394.33085025392,390.82904885120996
901,394.35041246912,390.8476615969876
902,394.36186570432,390.8662743427654
903,394.37560063872,390.8848870885431
904,394.39595697472,390.9034998343208
905,394.58288853712,390.92211258009854
906,394.60730495552,390.9407253258763
907,394.61544748992,390.959338071654
908,394.61935098512,390.97795081743175
909,394.62575987552,390.9965635632095
910,394.73065092992,391.01517630898724
911,394.97680600832,391.03378905476495
912,394.98593280512,391.05240180054267
913,394.94079095232,391.07101454632044
914,394.87783171312,391.0896272920981
915,394.81401124432,391.1082400378759
916,394.80487326272,391.12685278365365
917,394.80618188432,391.1454655294313
918,394.82114714672,391.1640782752091
919,394.83686179072,391.1826910209868
920,394.83733155232,391.2013037667645
921,394.85896295552,391.2199165125422
922,394.89683468832,391.23852925832
923,394.92658625632,391.25714200409766
924,394.95725497792,391.27575474987543
925,394.97994893712,391.2943674956532
926,394.98181679872,391.31298024143086
927,394.99872821632,391.33159298720864
928,395.02181364352,391.35020573298635
929,395.20596019072,391.3688184787641
930,395.24233316032,391.3874312245418
931,395.26201840832,391.40604397031956
932,395.27011620352,391.42465671609733
933,395.27454538432,391.443269461875
934,395.27821399872,391.46188220765276
935,395.50783794272,391.4804949534305
936,395.51407906112,391.4991076992082
937,395.46095126112,391.5177204449859
938,395.35068031792,391.5363331907637
939,395.29782095312,391.5549459365414
940,395.28762041552,391.5735586823191
941,395.28239711392,391.5921714280969
942,395.30773068592,391.6107841738746
943,395.27552964672,391.6293969196523
944,395.25242184992,391.64800966543004
945,395.25392061312,391.6666224112078
946,395.26749896032,391.6852351569855
947,395.28277739712,391.70384790276324
948,395.29606493952,391.722460648541
949,395.31063873392,391.7410733943187
950,395.31785292992,391.75968614009645
951,395.34647483312,391.77829888587416
952,395.35963934272,391.7969116316519
953,395.53550913792,391.8155243774296
954,395.59988884672,391.83413712320737
955,395.62413749312,391.8527498689851
956,395.66176316032,391.8713626147628
957,395.67619155232,391.8899753605406
958,395.65546611792,391.90858810631823
959,395.85725109472,391.927200852096
960,395.84765453632,391.9458135978737
961,395.81679567312,391.9644263436515
962,395.74356878752,391.9830390894292
963,395.68881919152,392.0016518352069
964,395.66620352592,392.0202645809847
965,395.65034347952,392.03887732676236
966,395.66255728112,392.05749007254013
967,395.66851877952,392.07610281831785
968,395.65236792832,392.09471556409557
969,395.66708712512,392.11332830987334
970,395.67719818432,392.13194105565105
971,395.68182869152,392.15055380142877
972,395.67262360112,392.1691665472065
973,395.68959094272,392.18777929298426
974,395.66793716992,392.206392038762
975,395.67115839232,392.2250047845397
976,395.67460331072,392.24361753031747
977,395.83553021312,392.2622302760952
978,395.86731741472,392.2808430218729
979,395.86380538752,392.2994557676506
980,395.85915251072,392.3180685134284
981,395.87762980032,392.33668125920605
982,395.87924041152,392.3552940049838
983,396.05635171952,392.37390675076153
984,396.11908726272,392.39251949653925
985,396.08749020272,392.411132242317
986,395.99701635552,392.42974498809474
987,395.92827457472,392.44835773387246
988,395.90496545152,392.4669704796502
989,395.87476649152,392.48558322542794
990,395.89351221632,392.5041959712056
991,395.88496702912,392.5228087169834
992,395.88875867632,392.54142146276115
993,395.88863564352,392.56003420853887
994,395.89829931072,392.5786469543166
995,395.82658237312,392.5972597000943
996,395.79310626672,392.61587244587207
997,395.75451870672,392.63448519164973
998,395.74269637312,392.6530979374275
999,395.73544862272,392.6717106832053
1000,395.74041467392,392.69032342898294
1001,395.90474175552,392.7089361747607
1002,395.95883144832,392.7275489205384
1003,395.95851827392,392.74616166631614
1004,395.95467070272,392.76477441209386
1005,395.94424646912,392.78338715787163
1006,395.94190884592,392.8019999036494
1007,395.93699871872,392.82061264942706
1008,395.93664080512,392.83922539520483
1009,395.93428081232,392.85783814098255
1010,395.92550074432,392.87645088676027
1011,395.93073523072,392.895063632538
1012,395.93033257792,392.91367637831576
1013,395.92040047552,392.9322891240934
1014,395.95628131392,392.9509018698712
1015,395.95774652272,392.96951461564896
1016,395.96241058432,392.9881273614266
1017,395.96330536832,393.0067401072044
1018,395.92873315152,393.0253528529821
1019,395.88564930192,393.0439655987598
1020,395.84186080992,393.06257834453754
1021,395.82149328912,393.0811910903153
1022,395.80375419632,393.099803836093
1023,395.81038678272,393.11841658187075
1024,395.82622445952,393.1370293276485
1025,396.00451017152,393.15564207342624
1026,396.01730558272,393.17425481920395
1027,396.02010178272,393.19286756498167
1028,396.01028152832,393.21148031075944
1029,395.97739821632,393.2300930565371
1030,395.92203345632,393.2487058023149
1031,395.91115064592,393.26731854809265
1032,395.90921567552,393.2859312938703
1033,395.90912619712,393.3045440396481
1034,395.90966306752,393.3231567854258
1035,395.91713451392,393.3417695312035
1036,395.92644026752,393.3603822769812
1037,395.92447174272,393.378995022759
1038,395.96214214912,393.3976077685368
1039,395.97610077952,393.41622051431443
1040,395.98375118272,393.4348332600922
1041,395.97018402032,393.4534460058699
1042,395.93126091632,393.47205875164764
1043,395.90711293312,393.49067149742535
1044,395.91409224832,393.5092842432031
1045,395.90380223232,393.5278969889808
1046,395.89252795392,393.54650973475856
1047,395.87513558992,393.56512248053633
1048,395.87968780352,393.583735226314
1049,396.04370171072,393.60234797209176
1050,396.07439280192,393.6209607178695
1051,396.05266073552,393.6395734636472
1052,396.01824510592,393.6581862094249
1053,396.00943148352,393.6767989552027
1054,396.00440950832,393.6954117009804
1055,396.19345499792,393.7140244467581
1056,396.24954676992,393.7326371925359
1057,396.21496336832,393.7512499383136
1058,396.15784259472,393.7698626840913
1059,396.14335827872,393.78847542986904
1060,396.13679280112,393.8070881756468
