time_index,y_true_norm,y_pred_norm
636,-0.33052590887164346,-0.3361165993987262
637,-0.3539352909655112,-0.3361165993987262
638,-0.3592163106188627,-0.3361165993987262
639,-0.3442890848888059,-0.3361165993987262
640,-0.3537127520498108,-0.3361165993987262
641,-0.22479424634676282,-0.3361165993987262
642,-0.3365087820283577,-0.3361165993987262
643,-0.36997521127406996,-0.3361165993987262
644,-0.36261430867782635,-0.3361165993987262
645,-0.33929907766367795,-0.3361165993987262
646,-0.32447456220240595,-0.3361165993987262
647,-0.19362167977057765,-0.3361165993987262
648,-0.37165281233088826,-0.3361165993987262
649,-0.38865992100383717,-0.3361165993987262
650,-0.4191220748875942,-0.3361165993987262
651,-0.37987819302273723,-0.3361165993987262
652,-0.372525849615559,-0.3361165993987262
653,-0.3850650615963694,-0.3361165993987262
654,-0.3599866376347487,-0.3361165993987262
655,-0.3513161791114989,-0.3361165993987262
656,-0.2856500806017536,-0.3361165993987262
657,-0.3634017540718431,-0.3361165993987262
658,-0.3521378612617773,-0.3361165993987262
659,-0.3415330260097473,-0.3361165993987262
660,-0.346925315120949,-0.3361165993987262
661,-0.3479609769978623,-0.3361165993987262
662,-0.3489024877950563,-0.3361165993987262
663,-0.3413704014175047,-0.3361165993987262
664,-0.3445373013717025,-0.3361165993987262
665,-0.2254960998501256,-0.3361165993987262
666,-0.3218383319702629,-0.3361165993987262
667,-0.36802371616715884,-0.3361165993987262
668,-0.3557327206692451,-0.3361165993987262
669,-0.35151304046000315,-0.3361165993987262
670,-0.3479695361869277,-0.3361165993987262
671,-0.3466942170161832,-0.3361165993987262
672,-0.36596095160239756,-0.3361165993987262
673,-0.36799803859996266,-0.3361165993987262
674,-0.3544317239313044,-0.3361165993987262
675,-0.3537127520498108,-0.3361165993987262
676,-0.35271988611822447,-0.3361165993987262
677,-0.3419695446520826,-0.3361165993987262
678,-0.34765284619150794,-0.3361165993987262
679,-0.3961492114360618,-0.3361165993987262
680,-0.4016270924379175,-0.3361165993987262
681,-0.3616899162587632,-0.3361165993987262
682,-0.3781321184533957,-0.3361165993987262
683,-0.36565282079604317,-0.3361165993987262
684,-0.3491335858998221,-0.3361165993987262
685,-0.3488340142825331,-0.3361165993987262
686,-0.34543601622356945,-0.3361165993987262
687,-0.34946739427337264,-0.3361165993987262
688,-0.3388197630760156,-0.3361165993987262
689,-0.2175018172630424,-0.3361165993987262
690,-0.34552160811422344,-0.3361165993987262
691,-0.36824625508285924,-0.3361165993987262
692,-0.3758724925401302,-0.3361165993987262
693,-0.35652016606326187,-0.3361165993987262
694,-0.3459153308112318,-0.3361165993987262
695,-0.35151304046000315,-0.3361165993987262
696,-0.3521720980180389,-0.3361165993987262
697,-0.3636071746094127,-0.3361165993987262
698,-0.3521720980180389,-0.3361165993987262
699,-0.3580265833387722,-0.3361165993987262
700,-0.3484402915855247,-0.3361165993987262
701,-0.35251446558065486,-0.3361165993987262
702,-0.326939608653241,-0.3361165993987262
703,-0.36103085870072743,-0.3361165993987262
704,-0.3542348625828002,-0.3361165993987262
705,-0.36754440157949647,-0.3361165993987262
706,-0.35540747148475993,-0.3361165993987262
707,-0.3536785152935492,-0.3361165993987262
708,-0.34955298616402664,-0.3361165993987262
709,-0.34864571212309425,-0.3361165993987262
710,-0.3445201829935717,-0.3361165993987262
711,-0.34013787819208713,-0.3361165993987262
712,-0.3282406053911818,-0.3361165993987262
713,-0.20499684203849367,-0.3361165993987262
714,-0.353995205288969,-0.3361165993987262
715,-0.3742034506723773,-0.3361165993987262
716,-0.36762999347015046,-0.3361165993987262
717,-0.384756930790015,-0.3361165993987262
718,-0.35699092146185885,-0.3361165993987262
719,-0.17685422839145995,-0.3361165993987262
720,-0.3494930718405688,-0.3361165993987262
721,-0.38358432188805525,-0.3361165993987262
722,-0.39696233439727474,-0.3361165993987262
723,-0.353909613398315,-0.3361165993987262
724,-0.33952161657937835,-0.3361165993987262
725,-0.3353104955592018,-0.3361165993987262
726,-0.3239866884256782,-0.3361165993987262
727,-0.3431421535540424,-0.3361165993987262
728,-0.3278297643160426,-0.3361165993987262
729,-0.3270166413548296,-0.3361165993987262
730,-0.3272220618923992,-0.3361165993987262
731,-0.3255615792137117,-0.3361165993987262
732,-0.31550453206186724,-0.3361165993987262
733,-0.34399807246058234,-0.3361165993987262
734,-0.3474474256539383,-0.3361165993987262
735,-0.3404032130531145,-0.3361165993987262
736,-0.32802662566454677,-0.3361165993987262
737,-0.21005532277614478,-0.3361165993987262
738,-0.22744759495703668,-0.3361165993987262
739,-0.33525914042480937,-0.3361165993987262
740,-0.3443661175903945,-0.3361165993987262
741,-0.35138465262402213,-0.3361165993987262
742,-0.34398951327151694,-0.3361165993987262
743,-0.16866308445587258,-0.3361165993987262
744,-0.34172988735825144,-0.3361165993987262
745,-0.3922804579785012,-0.3361165993987262
746,-0.4084744436902371,-0.3361165993987262
747,-0.40303935863370843,-0.3361165993987262
748,-0.3649252897254842,-0.3361165993987262
749,-0.3510337258723408,-0.3361165993987262
750,-0.32401236599287436,-0.3361165993987262
751,-0.32469710111810635,-0.3361165993987262
752,-0.3330508696459363,-0.3361165993987262
753,-0.334865417727801,-0.3361165993987262
754,-0.3257070854278235,-0.3361165993987262
755,-0.32005802064465977,-0.3361165993987262
756,-0.32522777084016113,-0.3361165993987262
757,-0.32226629142353286,-0.3361165993987262
758,-0.3463347310754364,-0.3361165993987262
759,-0.3452562732531961,-0.3361165993987262
760,-0.3013989884820888,-0.3361165993987262
761,-0.1887600603814307,-0.3361165993987262
762,-0.3020837236073207,-0.3361165993987262
763,-0.34635184945356723,-0.3361165993987262
764,-0.34772131970403114,-0.3361165993987262
765,-0.3350879566435014,-0.3361165993987262
766,-0.3424830959960066,-0.3361165993987262
767,-0.17667448542108655,-0.3361165993987262
768,-0.3410622706111503,-0.3361165993987262
769,-0.37619774172461545,-0.3361165993987262
770,-0.41940452812675233,-0.3361165993987262
771,-0.3676727894154775,-0.3361165993987262
772,-0.37203797583883125,-0.3361165993987262
773,-0.36453156702847583,-0.3361165993987262
774,-0.35153015883813393,-0.3361165993987262
775,-0.3765829052325584,-0.3361165993987262
776,-0.343433165982266,-0.3361165993987262
777,-0.3383404484883532,-0.3361165993987262
778,-0.3109938394244017,-0.3361165993987262
779,-0.32622063677174745,-0.3361165993987262
780,-0.32675986568286763,-0.3361165993987262
781,-0.33638895338144215,-0.3361165993987262
782,-0.350289076423651,-0.3361165993987262
783,-0.3337869599055607,-0.3361165993987262
784,-0.32622063677174745,-0.3361165993987262
785,-0.20923364062586644,-0.3361165993987262
786,-0.31108799050412106,-0.3361165993987262
787,-0.3408397316954499,-0.3361165993987262
788,-0.35299378016831723,-0.3361165993987262
789,-0.33275985721771273,-0.3361165993987262
790,-0.3499124721047734,-0.3361165993987262
791,-0.1679783493306406,-0.3361165993987262
792,-0.3426885165335762,-0.3361165993987262
793,-0.3832505135145047,-0.3361165993987262
794,-0.3996499197638102,-0.3361165993987262
795,-0.39103937556401824,-0.3361165993987262
796,-0.3758040190276071,-0.3361165993987262
797,-0.3634702275843663,-0.3361165993987262
798,-0.34870562644655206,-0.3361165993987262
799,-0.37566707200256066,-0.3361165993987262
800,-0.36088535248661563,-0.3361165993987262
801,-0.3296186348307111,-0.3361165993987262
802,-0.3067998367823559,-0.3361165993987262
803,-0.31897956282241946,-0.3361165993987262
804,-0.3170537452827045,-0.3361165993987262
805,-0.34203801816460583,-0.3361165993987262
806,-0.3373304641786361,-0.3361165993987262
807,-0.3384174811899418,-0.3361165993987262
808,-0.34005228630143314,-0.3361165993987262
809,-0.21614946539070926,-0.3361165993987262
810,-0.3205458944213876,-0.3361165993987262
811,-0.3403860946749837,-0.3361165993987262
812,-0.3443661175903945,-0.3361165993987262
813,-0.3519324407242077,-0.3361165993987262
814,-0.33988110252012516,-0.3361165993987262
815,-0.15979576458411865,-0.3361165993987262
816,-0.33786113390069084,-0.3361165993987262
817,-0.3711820569322913,-0.3361165993987262
818,-0.4130022547058335,-0.3361165993987262
819,-0.3839181302616058,-0.3361165993987262
820,-0.35324199665121386,-0.3361165993987262
821,-0.35363571934822224,-0.3361165993987262
822,-0.36177550814941717,-0.3361165993987262
823,-0.36944454155201517,-0.3361165993987262
824,-0.34977552507972703,-0.3361165993987262
825,-0.3324089304660313,-0.3361165993987262
826,-0.3354303242061174,-0.3361165993987262
827,-0.32285687546904546,-0.3361165993987262
828,-0.34042889062031073,-0.3361165993987262
829,-0.34019779251554494,-0.3361165993987262
830,-0.3445715381279641,-0.3361165993987262
831,-0.3430308840961922,-0.3361165993987262
832,-0.339170689827697,-0.3361165993987262
833,-0.21275146733174563,-0.3361165993987262
834,-0.33320493504911347,-0.3361165993987262
835,-0.3445373013717025,-0.3361165993987262
836,-0.3522919266649545,-0.3361165993987262
837,-0.34366426408703177,-0.3361165993987262
838,-0.3338554334180839,-0.3361165993987262
839,-0.3389224733448004,-0.3361165993987262
840,-0.34203801816460583,-0.3361165993987262
841,-0.34392103975899374,-0.3361165993987262
842,-0.3329995145115439,-0.3361165993987262
843,-0.3444688278591793,-0.3361165993987262
844,-0.34575270621898924,-0.3361165993987262
845,-0.3621178757120332,-0.3361165993987262
846,-0.3432791005790888,-0.3361165993987262
847,-0.36959860695519237,-0.3361165993987262
848,-0.3690422596659414,-0.3361165993987262
849,-0.3626485454340879,-0.3361165993987262
850,-0.3558183125598991,-0.3361165993987262
851,-0.3475929318680501,-0.3361165993987262
852,-0.34033473954059135,-0.3361165993987262
853,-0.3389909468573236,-0.3361165993987262
854,-0.33978695144040577,-0.3361165993987262
855,-0.338913914155735,-0.3361165993987262
856,-0.34354443544011615,-0.3361165993987262
857,-0.22042905992340903,-0.3361165993987262
858,-0.32796671134108896,-0.3361165993987262
859,-0.34125057277058907,-0.3361165993987262
860,-0.3576414198308292,-0.3361165993987262
861,-0.3668168705089375,-0.3361165993987262
862,-0.35563001040046033,-0.3361165993987262
863,-0.35828335901073416,-0.3361165993987262
864,-0.35301089854644807,-0.3361165993987262
865,-0.34999806399542743,-0.3361165993987262
866,-0.3502548396673894,-0.3361165993987262
867,-0.35075983182224796,-0.3361165993987262
868,-0.32605801217950486,-0.3361165993987262
869,-0.34012075981395634,-0.3361165993987262
870,-0.3693161537160342,-0.3361165993987262
871,-0.40260283999137303,-0.3361165993987262
872,-0.4140122390155506,-0.3361165993987262
873,-0.40013779354053797,-0.3361165993987262
874,-0.36816066319220525,-0.3361165993987262
875,-0.3516243099178533,-0.3361165993987262
876,-0.34527339163132686,-0.3361165993987262
877,-0.34203801816460583,-0.3361165993987262
878,-0.3445886565060949,-0.3361165993987262
879,-0.33252019992388154,-0.3361165993987262
880,-0.33204088533621917,-0.3361165993987262
881,-0.2307428827472155,-0.3361165993987262
882,-0.3836955913459054,-0.3361165993987262
883,-0.36650018051351774,-0.3361165993987262
884,-0.3536271601591568,-0.3361165993987262
885,-0.34679692728496797,-0.3361165993987262
886,-0.34484543217805685,-0.3361165993987262
887,-0.16096837348607837,-0.3361165993987262
888,-0.3448711097452531,-0.3361165993987262
889,-0.3540636788014922,-0.3361165993987262
890,-0.3803831851775958,-0.3361165993987262
891,-0.3559980555302725,-0.3361165993987262
892,-0.34946739427337264,-0.3361165993987262
893,-0.3348397401606048,-0.3361165993987262
894,-0.34125057277058907,-0.3361165993987262
895,-0.357487354427652,-0.3361165993987262
896,-0.34385256624647054,-0.3361165993987262
897,-0.3271707067580068,-0.3361165993987262
898,-0.3177213620298057,-0.3361165993987262
899,-0.3230708551956804,-0.3361165993987262
900,-0.3252534484073573,-0.3361165993987262
901,-0.33189537912210737,-0.3361165993987262
902,-0.338100791194522,-0.3361165993987262
903,-0.3363547166251805,-0.3361165993987262
904,-0.331287676698464,-0.3361165993987262
905,-0.20381567394746852,-0.3361165993987262
906,-0.32818069106772396,-0.3361165993987262
907,-0.3406343111578803,-0.3361165993987262
908,-0.3438782438136667,-0.3361165993987262
909,-0.34196098546301723,-0.3361165993987262
910,-0.2665973257421742,-0.3361165993987262
911,-0.15849476784617791,-0.3361165993987262
912,-0.33988110252012516,-0.3361165993987262
913,-0.38141028786544373,-0.3361165993987262
914,-0.39504507604662525,-0.3361165993987262
915,-0.395704133604661,-0.3361165993987262
916,-0.3538582582639226,-0.3361165993987262
917,-0.3458639756768394,-0.3361165993987262
918,-0.33541320582798656,-0.3361165993987262
919,-0.3348397401606048,-0.3361165993987262
920,-0.34650591485674437,-0.3361165993987262
921,-0.33031192914500845,-0.3361165993987262
922,-0.3178839866220483,-0.3361165993987262
923,-0.32409795788352835,-0.3361165993987262
924,-0.32339610438016564,-0.3361165993987262
925,-0.3294988061837955,-0.3361165993987262
926,-0.34543601622356945,-0.3361165993987262
927,-0.33392390693060703,-0.3361165993987262
928,-0.3291992345665065,-0.3361165993987262
929,-0.20594691202475301,-0.3361165993987262
930,-0.3190309179568118,-0.3361165993987262
931,-0.331801228042388,-0.3361165993987262
932,-0.3406685479141419,-0.3361165993987262
933,-0.34347596192759294,-0.3361165993987262
934,-0.34405798678404015,-0.3361165993987262
935,-0.17114524928483843,-0.3361165993987262
936,-0.34208937329899824,-0.3361165993987262
937,-0.38752154885813905,-0.3361165993987262
938,-0.4312504457932653,-0.3361165993987262
939,-0.38731612832056944,-0.3361165993987262
940,-0.3546713812251356,-0.3361165993987262
941,-0.35086254209103274,-0.3361165993987262
942,-0.3274788375643612,-0.3361165993987262
943,-0.37150730611677646,-0.3361165993987262
944,-0.3645486854066066,-0.3361165993987262
945,-0.34571846946272766,-0.3361165993987262
946,-0.33647454527209614,-0.3361165993987262
947,-0.3351735485341554,-0.3361165993987262
948,-0.33669708418779654,-0.3361165993987262
949,-0.33571277744527556,-0.3361165993987262
950,-0.34134472385030845,-0.3361165993987262
951,-0.3249624359791337,-0.3361165993987262
952,-0.3367912352675159,-0.3361165993987262
953,-0.21228071193314868,-0.3361165993987262
954,-0.2975987085370514,-0.3361165993987262
955,-0.328309078903705,-0.3361165993987262
956,-0.3180722887814871,-0.3361165993987262
957,-0.33582404690312573,-0.3361165993987262
958,-0.3627255781356765,-0.3361165993987262
959,-0.19244907086861793,-0.3361165993987262
960,-0.354209185015604,-0.3361165993987262
961,-0.3704802034289285,-0.3361165993987262
962,-0.402902411608662,-0.3361165993987262
963,-0.38876263127262195,-0.3361165993987262
964,-0.3641720810877291,-0.3361165993987262
965,-0.3590023308922277,-0.3361165993987262
966,-0.33751876633807487,-0.3361165993987262
967,-0.3423033530256332,-0.3361165993987262
968,-0.3592248698079281,-0.3361165993987262
969,-0.3356015079874254,-0.3361165993987262
970,-0.33912789388236997,-0.3361165993987262
971,-0.34332189652441575,-0.3361165993987262
972,-0.353909613398315,-0.3361165993987262
973,-0.33388111098528006,-0.3361165993987262
974,-0.3634359908281047,-0.3361165993987262
975,-0.3444003543466561,-0.3361165993987262
976,-0.34422917056534813,-0.3361165993987262
977,-0.22371578852452245,-0.3361165993987262
978,-0.3225401854736257,-0.3361165993987262
979,-0.34955298616402664,-0.3361165993987262
980,-0.3504260234486974,-0.3361165993987262
981,-0.3327256204614511,-0.3361165993987262
982,-0.3456328775720736,-0.3361165993987262
983,-0.21133064194688933,-0.3361165993987262
984,-0.29885690932966513,-0.3361165993987262
985,-0.3710451099072449,-0.3361165993987262
986,-0.41610068114750814,-0.3361165993987262
987,-0.39947017679343677,-0.3361165993987262
988,-0.3647027508097838,-0.3361165993987262
989,-0.36997521127406996,-0.3361165993987262
990,-0.33252019992388154,-0.3361165993987262
991,-0.35340462124345645,-0.3361165993987262
992,-0.3439638357043207,-0.3361165993987262
993,-0.34695955187721056,-0.3361165993987262
994,-0.339470261444986,-0.3361165993987262
995,-0.40174692108483306,-0.3361165993987262
996,-0.37248305367023204,-0.3361165993987262
997,-0.3763946030731196,-0.3361165993987262
998,-0.3559124636396185,-0.3361165993987262
999,-0.3524117553118701,-0.3361165993987262
1000,-0.3430651208524538,-0.3361165993987262
1001,-0.221113795048641,-0.3361165993987262
1002,-0.30547316247721895,-0.3361165993987262
1003,-0.34710505809132236,-0.3361165993987262
1004,-0.3498097618359886,-0.3361165993987262
1005,-0.35484256500644357,-0.3361165993987262
1006,-0.3486542713121597,-0.3361165993987262
1007,-0.35062288479720155,-0.3361165993987262
1008,-0.34713929484758393,-0.3361165993987262
1009,-0.3486713896902905,-0.3361165993987262
1010,-0.3535843642138298,-0.3361165993987262
1011,-0.34285970031488416,-0.3361165993987262
1012,-0.34717353160384556,-0.3361165993987262
1013,-0.354465960687566,-0.3361165993987262
1014,-0.3194075222756894,-0.3361165993987262
1015,-0.34574414702992384,-0.3361165993987262
1016,-0.34329621895721957,-0.3361165993987262
1017,-0.3461806656722592,-0.3361165993987262
1018,-0.37332185419864117,-0.3361165993987262
1019,-0.3798353970774102,-0.3361165993987262
1020,-0.3803746259885304,-0.3361165993987262
1021,-0.36245168408558376,-0.3361165993987262
1022,-0.3604402746552149,-0.3361165993987262
1023,-0.34178980168170925,-0.3361165993987262
1024,-0.3347455890808854,-0.3361165993987262
1025,-0.21043192709502237,-0.3361165993987262
1026,-0.3370736885066741,-0.3361165993987262
1027,-0.3447256035311413,-0.3361165993987262
1028,-0.354380368796912,-0.3361165993987262
1029,-0.37202941664976585,-0.3361165993987262
1030,-0.38923338667121893,-0.3361165993987262
1031,-0.3551934917581249,-0.3361165993987262
1032,-0.3483461405058053,-0.3361165993987262
1033,-0.3469338743100144,-0.3361165993987262
1034,-0.346454559722352,-0.3361165993987262
1035,-0.3411478625018043,-0.3361165993987262
1036,-0.33974415549507875,-0.3361165993987262
1037,-0.3483718180730015,-0.3361165993987262
1038,-0.3180380520252255,-0.3361165993987262
1039,-0.33618353284387253,-0.3361165993987262
1040,-0.3410109154767579,-0.3361165993987262
1041,-0.3572476971338208,-0.3361165993987262
1042,-0.3766513787450816,-0.3361165993987262
1043,-0.3653446899896888,-0.3361165993987262
1044,-0.3415244668206819,-0.3361165993987262
1045,-0.35473985473765873,-0.3361165993987262
1046,-0.3554930633754139,-0.3361165993987262
1047,-0.36017493979418747,-0.3361165993987262
1048,-0.34338181084787356,-0.3361165993987262
1049,-0.2213534523424722,-0.3361165993987262
1050,-0.3233789860020348,-0.3361165993987262
1051,-0.3634959051515625,-0.3361165993987262
1052,-0.3732020255517256,-0.3361165993987262
1053,-0.353610041781026,-0.3361165993987262
1054,-0.3507084766878556,-0.3361165993987262
1055,-0.202197987214108,-0.3361165993987262
1056,-0.30394106763451245,-0.3361165993987262
1057,-0.37333041338770656,-0.3361165993987262
1058,-0.39057717935448666,-0.3361165993987262
1059,-0.3579495506371836,-0.3361165993987262
1060,-0.3518896447788807,-0.3361165993987262
