time_index,Actual_TB,ARIMA_TB,MLP_TB,LSTM_TB,GRU_TB,PINT_TB,TFKAN_TB,EXP_TB,PROPHET_TB,MOE_TB
531,390.97179756352,383.9609456592274,391.078283364064,366.654172743392,391.333833918176,387.629045040864,388.63271157936,381.4681991285122,390.9977797939328,388.06488037109375
532,390.98203165552,383.97955840500515,391.093797045984,366.671506753248,391.35283306672,387.637835253472,388.643741550304,381.4822452248148,390.994775396512,388.0804748535156
533,390.94407044432,383.9981711507828,391.120297707232,366.685312829152,391.371220895456,387.646486005472,388.652984747744,381.49629132111744,391.01046457158344,388.10205078125
534,390.91158978512,384.0167838965606,391.133639788256,366.693504829152,391.37839210672,387.654401705696,388.647379060448,381.5103374174201,391.0267013693882,388.1170349121094
535,390.90348080512,384.0353966423383,391.123012470496,366.694182733536,391.38445811888,387.66100668592,388.632133813984,381.5243835137227,391.02996924277676,388.123291015625
536,390.90229521632,384.054009388116,391.118433339104,366.69145538736,391.397330437856,387.666504369888,388.62446452912,381.53842961002533,391.02399921936507,388.13262939453125
537,390.91257404752,384.07262213389373,391.10431531184,366.687683659488,391.414037399264,387.671253370592,388.611534538464,381.55247570632787,391.02363023993917,388.14019775390625
538,390.91941914512,384.0912348796715,391.110983206624,366.685000877792,391.433503164128,387.675829356256,388.602071140064,381.5665218026305,391.037565822266,388.1564025878906
539,390.90161294352,384.10984762544916,391.113737815776,366.68284133552,391.452021016288,387.680172558048,388.594997446368,381.5805678989331,391.0584811233759,388.1724548339844
540,390.86796906512,384.12846037122694,391.11660462256,366.680239294176,391.464106903264,387.683998811872,388.59104116912,381.59461399523576,391.0707647811855,388.18646240234375
541,390.84443624592,384.1470731170047,391.110336235232,366.676488013536,391.471115585248,387.686877152992,388.577515587296,381.60866009153835,391.067455441838,388.19384765625
542,390.83037695232,384.16568586278237,391.103550899936,366.67248926896,391.480194156256,387.68868384944,388.5723555448,381.622706187841,391.0583763865083,388.2015686035156
543,390.82723402352,384.18429860856014,391.108067116768,366.67465719984,391.492950083296,387.689441969888,388.576559285984,381.6367522841436,391.0605026885157,388.2147216796875
544,390.83118225792,384.20291135433786,391.111768590048,366.745070126816,391.50912331952,387.689329772256,388.571382466272,381.65079838044625,391.0801730246831,388.2181396484375
545,391.01045223232,384.22152410011563,391.181550274272,366.899840468704,391.527128418016,387.688664975072,388.654051149536,381.66484447674884,391.1056851022797,388.2373046875
546,391.00137017472,384.2401368458933,391.217020454624,366.915141813984,391.579633764064,387.689278392032,388.672329926368,381.67889057305143,391.11866607662176,388.26763916015625
547,390.95612765872,384.25874959167106,391.24857315504,366.916550051552,391.600562292448,387.691835868896,388.663823877856,381.6929366693541,391.1133607569826,388.28790283203125
548,390.90784287712,384.27736233744884,391.247226783456,366.913652836064,391.601097066208,387.695374812896,388.641062438624,381.7069827656567,391.10416043098246,388.2935791015625
549,390.89398490992,384.2959750832265,391.223925327584,366.904803378912,391.599773763296,387.698780587744,388.609639761632,381.7210288619593,391.1126991396259,388.2950439453125
550,390.87712941632,384.31458782900427,391.231763433184,366.90205663408,391.609882035936,387.701991327456,388.635363428064,381.7350749582619,391.14613879602393,388.3162841796875
551,391.10243602752,384.333200574782,391.24214014128,366.906037552864,391.624039909088,387.704668341984,388.637581166304,381.74912105456457,391.1878236026878,388.3363342285156
552,391.10762577472,384.3518133205597,391.264541918944,366.912904677088,391.685335467744,387.710523590368,388.64619102384,381.76316715086716,391.21019558768825,388.36663818359375
553,391.06545907872,384.3704260663374,391.288299505376,366.922713056992,391.712906725088,387.718842992352,388.640774080224,381.77721324716975,391.19859360476784,388.3843994140625
554,391.02726298672,384.3890388121152,391.296400803552,366.92842045616,391.714676721376,387.728193144544,388.622602258144,381.79125934347235,391.16388946613296,388.38897705078125
555,391.01674927472,384.40765155789285,391.283070256864,366.926494746336,391.714469103328,387.737609357024,388.581545264864,381.805305439775,391.13237343886584,388.38623046875
556,391.01973561632,384.4262643036706,391.308859983584,366.91377971376,391.72456898736,387.746610333408,388.6245746296,381.81935153607765,391.12277433077924,388.4106750488281
557,391.03040591552,384.4448770494484,391.342197360352,366.898126046944,391.742245881568,387.755183490784,388.618381739744,381.83339763238024,391.13197622035983,388.43634033203125
558,391.05525854112,384.4634897952261,391.341483280096,366.889096759008,391.762988812,387.763828999904,388.611910977248,381.8474437286829,391.1418247723043,388.45166015625
559,391.06247273712,384.4821025410038,391.323734034144,366.888863975136,391.786248324832,387.77279537328,388.6014273144,381.8614898249855,391.1388030558215,388.4590759277344
560,391.07046986912,384.50071528678154,391.338668902112,366.893420037856,391.805030418144,387.78183934128,388.605197993696,381.87553592128813,391.1266510927612,388.47454833984375
561,391.09077028112,384.5193280325593,391.344020834016,366.897632691936,391.821979600608,387.790903232224,388.604870837984,381.88958201759067,391.1202060208484,388.48724365234375
562,391.12368714752,384.537940778337,391.362370914016,366.898791892704,391.841365673696,387.800097146592,388.61328670896,381.9036281138933,391.12814906301634,388.50750732421875
563,391.15110109232,384.55655352411475,391.400141670112,366.900079019744,391.864342071008,387.809814300384,388.622684047072,381.9176742101959,391.14314892788866,388.5352478027344
564,391.17862688512,384.5751662698925,391.430612240096,366.90354299056,391.886813054688,387.820431132384,388.632726259424,381.93172030649856,391.14958741339876,388.5594482421875
565,391.18896164032,384.5937790156702,391.424657376992,366.909669820128,391.90880379056,387.83217098928,388.626435852,381.9457664028012,391.1405069168297,388.5688171386719
566,391.18726155072,384.61239176144795,391.443932301024,366.917090068192,391.926963029728,387.844704618208,388.62602166448,381.9598124991038,391.1257342654208,388.5844421386719
567,391.19835687232,384.63100450722567,391.43712284848,366.926260913888,391.941819254496,387.85755701424,388.627692046048,381.97385859540645,391.1222391064018,388.59344482421875
568,391.21267341632,384.6496172530034,391.452724610784,366.951538411232,391.959496148704,387.87053314224,388.615868303072,381.98790469170905,391.1363464423426,388.6077880859375
569,391.38987420272,384.6682299987811,391.52862683312,367.007806572256,391.979232446176,387.883552261856,388.69706268848,382.00195078801164,391.15634644464586,388.6459045410156
570,391.43112374512,384.6868427445589,391.563275978464,367.00901662896,392.03193807024,387.897823381216,388.733623387872,382.01599688431423,391.1638505920869,388.6809387207031
571,391.43399823872,384.7054554903366,391.596393154272,367.006495327968,392.064487966432,387.914821846752,388.72834695344,382.0300429806169,391.15312294212623,388.705322265625
572,391.44048542272,384.7240682361143,391.599545173728,367.001944508128,392.07928127664,387.933960455904,388.721685350112,382.0440890769195,391.138566395374,388.7173767089844
573,391.44497052752,384.7426809818921,391.594897884896,367.002532234976,392.092564637408,387.954541905632,388.699148306144,382.0581351732221,391.14180376608346,388.72686767578125
574,391.45443286832,384.76129372766974,391.620179052256,367.034403702496,392.108177934048,387.975650789088,388.706561738464,382.0721812695248,391.16998320543985,388.7471923828125
575,391.67473987392,384.7799064734475,391.722354394848,367.17313712304,392.126932764384,387.996915910368,388.858892568288,382.08622736582737,391.2064374526465,388.7898254394531
576,391.69837335632,384.7985192192252,391.765574600416,367.170973386464,392.18774597808,388.019492800224,388.879127987936,382.10027346213,391.2236087777957,388.8296813964844
577,391.65449538592,384.817131965003,391.791786903264,367.162494600928,392.219096303328,388.044573689568,388.869127718624,382.11431955843256,391.2068488643156,388.85205078125
578,391.57485960992,384.83574471078066,391.787804411616,367.15364933808,392.221151512288,388.070761875168,388.832894174944,382.1283656547352,391.1670436798444,388.85406494140625
579,391.54428036672,384.85435745655843,391.766463792864,367.146131572448,392.205355763424,388.095984322272,388.768640583392,382.1424117510378,391.1304796683804,388.8447570800781
580,391.53259225072,384.8729702023362,391.773770270432,367.142519228128,392.206247053024,388.11924488368,388.788659996384,382.15645784734045,391.1158992732308,388.8581848144531
581,391.54320662592,384.89158294811386,391.809423951584,367.13949880496,392.221212329696,388.140227938016,388.78910144688,382.17050394364304,391.12015875059114,388.8828430175781
582,391.56911062272,384.91019569389164,391.83258280112,367.136936609504,392.24294301872,388.159167317728,388.797029730016,382.1845500399457,391.1251018233367,388.90594482421875
583,391.57001659152,384.92880843966935,391.822090749664,367.13423757488,392.26759504048,388.176506570464,388.786003953376,382.19859613624834,391.1172289868206,388.91607666015625
584,391.57173905072,384.94742118544707,391.839337727712,367.134897653472,392.285276128992,388.192484771552,388.795699087072,382.21264223255093,391.1002937392277,388.9330749511719
585,391.59104401552,384.9660339312248,391.852908398304,367.139975382752,392.300000233184,388.20720468144,388.79107801264,382.2266883288535,391.08913783264546,388.94696044921875
586,391.62315557632,384.98464667700256,391.882868311776,367.146897032928,392.318107043552,388.220957804256,388.801189431008,382.2407344251561,391.09243952978795,388.96942138671875
587,391.65248212192,385.0032594227803,391.920459761376,367.152795797216,392.340227802848,388.23417929904,388.814528366304,382.25478052145877,391.102864280617,388.996337890625
588,391.67072453072,385.021872168558,391.954991466208,367.158102640352,392.362545694432,388.247300130528,388.832138151648,382.26882661776136,391.1047977075362,389.02178955078125
589,391.67864336912,385.04048491433576,391.963426211552,367.163333986016,392.382147774176,388.260428302048,388.82417631408,382.282872714064,391.09129631810237,389.0342712402344
590,391.67887824992,385.0590976601135,391.974253807328,367.168831669984,392.39893967024,388.273604708064,388.821562214112,382.2969188103666,391.0722076159474,389.0467529296875
591,391.67970592512,385.0777104058912,391.973949720288,367.17589225648,392.414003513056,388.286699325152,388.821746763488,382.31096490666926,391.06450588020186,389.05712890625
592,391.69697525632,385.0963231516689,391.981256197856,367.196248262368,392.429591643872,388.299425892064,388.81007296688,382.32501100297185,391.0745080846771,389.06982421875
593,391.87203974592,385.1149358974467,392.042597893856,367.289038325472,392.449497810656,388.311896606432,388.881264985824,382.33905709927444,391.09049384984354,389.1014404296875
594,391.89794374272,385.1335486432244,392.096180127456,367.295264245472,392.502052439776,388.325465179872,388.924455831264,382.35310319557703,391.0940984802961,389.14215087890625
595,391.92044756032,385.1521613890021,392.136273479392,367.295060821728,392.5312280184,388.34099773616,388.925651207904,382.3671492918797,391.07959818589785,389.1684265136719
596,391.92304243392,385.1707741347799,392.157863659232,367.29495019696,392.549699733216,388.358400952032,388.935925155552,382.38119538818233,391.06141198694183,389.1869812011719
597,391.93594969312,385.18938688055755,392.16190906544,367.300233447136,392.563327026912,388.376913561312,388.918634137312,382.3952414844849,391.06116727721457,389.198974609375
598,391.95243608832,385.2079996263353,392.20371579056,367.355803780832,392.580475438816,388.3961161336,388.937012528864,382.4092875807876,391.086006286408,389.2252197265625
599,392.19080654592,385.22661237211304,392.307354945248,367.510306211552,392.600912185056,388.415671027424,389.079086188256,382.42333367709017,391.1192645383946,389.2694396972656
600,392.19630946752,385.24522511789075,392.357957125856,367.508570818272,392.664487347936,388.437240235744,389.10473855152,382.4373797733928,391.1333673011807,389.31158447265625
601,392.14815890352,385.2638378636685,392.38479438,367.498635560672,392.691978913504,388.461394183904,389.089604454112,382.45142586969536,391.11370066293864,389.3328552246094
602,392.05862457952,385.28245060944624,392.364477171424,367.484682684128,392.689883858656,388.486800131808,389.03964819632,382.465471965998,391.0711765853527,389.32891845703125
603,391.99892011712,385.30106335522396,392.333753894624,367.471594882784,392.670176921312,388.511516116704,388.967488341728,382.4795180623006,391.03209816208704,389.31744384765625
604,391.98914460192,385.3196761010017,392.334674544352,367.4619909752,392.66275090608,388.53388329136,388.976793405152,382.49356415860325,391.01517644725163,389.32562255859375
605,391.99894248672,385.33828884677945,392.360979121888,367.455493998304,392.677395318496,388.553691940576,388.969521530592,382.5076102549059,391.0172721559749,389.3475036621094
606,392.01672631872,385.3569015925571,392.382642702048,367.448693982944,392.700073920224,388.571148633824,388.981000292064,382.5216563512085,391.0202301682767,389.37109375
607,391.99885300832,385.3755143383349,392.37091123376,367.441203480288,392.723689948896,388.586666510048,388.96612729008,382.53570244751114,391.0105624423042,389.3800048828125
608,391.96933632112,385.3941270841126,392.378035259104,367.437128713952,392.73702154416,388.600366155488,388.963197568736,382.54974854381373,390.99203038878613,389.3918762207031
609,391.98185211232,385.41273982989037,392.380853831392,367.437569115872,392.743940048608,388.612014786272,388.950378727136,382.5637946401163,390.9794936625153,389.40057373046875
610,391.99522913312,385.4313525756681,392.404050429664,367.438945371872,392.759343630048,388.622015055584,388.955558692576,382.5778407364189,390.9816167518025,389.4211730957031
611,392.00012807552,385.4499653214458,392.437718107872,367.438217660128,392.777911813856,388.630748645088,388.965186717408,382.59188683272157,390.991054181385,389.44744873046875
612,392.04173553152,385.4685780672236,392.457903195872,367.435697407712,392.794783401696,388.638513350368,388.97198358704,382.60593292902416,390.99219430394925,389.46759033203125
613,392.05795349152,385.48719081300123,392.463630517984,367.434763126496,392.818802083552,388.646210946784,388.966779504352,382.6199790253268,390.9781070948084,389.48101806640625
614,392.08847681072,385.505803558779,392.479430461152,367.435724670688,392.83906896048,388.654126647008,388.973361415904,382.63402512162946,390.9586454069286,389.49652099609375
615,392.10373287792,385.5244163045567,392.476301510368,367.440687056608,392.86086885552,388.662681978592,388.97112375472,382.64807121793206,390.9507812942709,389.5070495605469
616,392.08098299472,385.54302905033444,392.487263323872,367.462424561376,392.880087156448,388.671868552928,388.960904333024,382.6621173142347,390.96082023056226,389.521484375
617,392.19323364752,385.5616417961122,392.540285617888,367.548222195424,392.890348521184,388.680913569504,389.015453353696,382.67616341053724,390.97703087265654,389.541748046875
618,392.20140973632,385.58025454188993,392.57779527856,367.556479207136,392.928059508448,388.690233312992,389.044989642464,382.6902095068399,390.9810455386723,389.5712890625
619,392.09897933792,385.59886728766764,392.597105854176,367.5623528056,392.951295952608,388.70077464752,389.05411854512,382.7042556031425,390.96714686606083,389.58856201171875
620,392.05122024192,385.61748003344536,392.591137359584,367.56235542704,392.942785709792,388.710427838176,389.020276803296,382.71830169944514,390.9497666719635,389.5898132324219
621,392.06479858912,385.63609277922313,392.568349705952,367.567573665504,392.941353354976,388.718579468,388.987147044576,382.7323477957477,390.9505236561903,389.5894775390625
622,392.05479937792,385.65470552500085,392.58798743728,367.62639720624,392.959493719776,388.725553546976,389.005277972192,382.7463938920504,390.9765350486432,389.60479736328125
623,392.26864156912,385.67331827077857,392.692704528096,367.776168462048,392.97756487856,388.731315472096,389.156132407008,382.760439988353,391.011104563219,389.6402893066406
624,392.29786745152,385.69193101655634,392.729622791904,367.764897318624,393.036845074144,388.737741145824,389.165560153824,382.7744860846556,391.02667493330637,389.6777038574219
625,392.24121643952,385.71054376233405,392.74786382,367.748451976928,393.067977295584,388.746741073632,389.16552450224,382.7885321809582,391.00862757132785,389.698486328125
626,392.11354194752,385.72915650811177,392.729945753312,367.729083729632,393.066530260704,388.75713036464,389.129608677088,382.8025782772608,390.96787924102324,389.6965026855469
627,391.94084863552,385.7477692538895,392.676334159584,367.70859507888,393.040296986336,388.766736369376,389.035845011168,382.81662437356346,390.9307262506795,389.676025390625
628,391.85536320912,385.76638199966726,392.64292233392,367.689714943712,393.00315013296,388.77262307504,388.982533310176,382.83067046986605,390.91585922638495,389.665283203125
629,391.82416880192,385.7849947454449,392.63109439664,367.667071993568,392.996133062368,388.773819500256,388.949464368864,382.8447165661687,390.9201212028314,389.671875
630,391.79252700272,385.8036074912227,392.610737342176,367.636913374944,393.009796007648,388.770785969888,388.940350146272,382.8587626624713,390.9253340389296,389.6821594238281
631,391.76605258112,385.82222023700047,392.573819078368,367.60421458096,393.02635511984,388.76409290928,388.901012817632,382.87280875877394,390.91801007284533,389.68426513671875
632,391.73394102032,385.8408329827781,392.5563414136,367.577750619872,393.0407835256,388.754720736992,388.874699851488,382.88685485507654,390.9019187367043,389.69000244140625
633,391.72583204032,385.8594457285559,392.551201294048,367.562400515808,393.050843563744,388.74325246128,388.869711775456,382.9009009513791,390.8918967192088,389.69903564453125
634,391.73361666112,385.8780584743336,392.560401499872,367.552429082336,393.063868974816,388.730149455584,388.877245794016,382.9149470476818,390.89659336570173,389.71539306640625
635,391.75369337712,385.89667122011133,392.575368873696,367.547314128608,393.080782505696,388.716339709664,388.88573821104,382.92899314398437,390.90864268251937,389.7348327636719
636,391.77504516032,385.91528396588905,392.601583273696,367.554956150496,393.10069915824,388.702809933536,388.911068661472,382.943039240287,390.91242076088014,389.75592041015625
637,391.76580651552,385.9338967116668,392.609921550048,367.557890590432,393.121001686752,388.689964877536,388.917511112416,382.9570853365896,390.90099375257677,389.7687072753906
638,391.74966684912,385.9525094574445,392.615235733216,367.56002234544,393.13427456176,388.678042568416,388.913858922208,382.97113143289226,390.88420642850843,389.77783203125
639,391.75303347392,385.97112220322225,392.5930940024,367.568123119328,393.14460303536,388.666776667872,388.896786007776,382.98517752919486,390.87902965051677,389.7781982421875
640,391.74408563392,385.989734949,392.58532405424,367.596404262624,393.159908050656,388.656459728608,388.878627817184,382.9992236254975,390.89173724951996,389.7840270996094
641,391.90360325152,386.00834769477774,392.612417160928,367.615627806432,393.174667806432,388.64728154288,388.9061435,383.01326972180004,390.91057295092486,389.8055419921875
642,391.91713685952,386.02696044055546,392.631411066592,367.607852615392,393.223569196768,388.640730040032,388.945956882144,383.0273158181027,390.91716137325824,389.834228515625
643,391.88693789952,386.0455731863332,392.625843128032,367.59755088048,393.250169472736,388.637319022304,388.940386846432,383.0413619144053,390.9057902975257,389.845947265625
644,391.86635786752,386.06418593211095,392.617532114656,367.59118078128,393.25709426864,388.6368167544,388.930253407968,383.05540801070794,390.8908857171097,389.8515625
645,391.87624523072,386.0827986778886,392.615126681312,367.612478932704,393.263666743008,388.637899933408,388.916045203168,383.0694541070106,390.8940528702868,389.85797119140625
646,391.90550466752,386.1014114236664,392.638132438752,367.718008145632,393.280234243808,388.639886984928,388.92753969328,383.0835002033132,390.92238552049986,389.86798095703125
647,392.10575732672,386.12002416944415,392.741176002272,367.880120092384,393.30459476144,388.643170076384,389.052101084896,383.09754629961583,390.95917420987666,389.904052734375
648,392.07336614592,386.1386369152218,392.791039985376,367.868650243808,393.36309481648,388.64884392112,389.074724112096,383.1115923959184,390.9768264654238,389.9465637207031
649,392.01875076752,386.1572496609996,392.80260997296,367.850112992992,393.380004153056,388.657010231008,389.043032999648,383.125638492221,390.960743614049,389.96142578125
650,391.92432868592,386.1758624067773,392.756879476448,367.827334252256,393.37704087728,388.666720044768,389.0021144184,383.1396845885236,390.9218537921413,389.9508056640625
651,391.88118891232,386.194475152555,392.690362009312,367.800102733536,393.361037510368,388.676508501728,388.92930654384,383.15373068482626,390.8864487812338,389.9305419921875
652,391.84765688192,386.21308789833273,392.668144781024,367.77455313072,393.363067553504,388.68593205424,388.928732972768,383.16777678112885,390.8731977492862,389.934814453125
653,391.79773911952,386.2317006441105,392.680668972768,367.75205068976,393.373647685344,388.693820491488,388.909658326752,383.1818228774315,390.87891407466867,389.9532775878906
654,391.78059282112,386.2503133898883,392.666576111328,367.729420846816,393.381925144288,388.6992594552,388.88746311856,383.19586897373415,390.8854181494557,389.9627685546875
655,391.77477672512,386.26892613566594,392.625765533408,367.708984624864,393.39539095728,388.702540449504,388.859842578144,383.20991507003674,390.8792247953594,389.96221923828125
656,391.85477041472,386.2875388814437,392.624060548832,367.69261478064,393.411710994144,388.704097584864,388.860599650016,383.2239611663394,390.86410871979785,389.973876953125
657,391.83316138112,386.3061516272214,392.641053771488,367.684316874464,393.445227677408,388.705783695072,388.869538760416,383.23800726264193,390.85490408930156,389.99517822265625
658,391.82627154432,386.32476437299914,392.671745591008,367.681401833184,393.4593750648,388.707169912544,388.865026737888,383.2520533589446,390.8602548521212,390.0176086425781
659,391.83323967472,386.34337711877686,392.686576649952,367.6782728824,393.469663692512,388.708196468448,388.862324557536,383.2660994552472,390.87277668765154,390.03558349609375
660,391.83316138112,386.36198986455463,392.692018759392,367.673133287136,393.483939006176,388.709039523552,388.873596749536,383.2801455515498,390.87684495203865,390.0509948730469
661,391.83172972672,386.3806026103323,392.690676582112,367.667166365408,393.498950420192,388.709785061088,388.868324509408,383.2941916478524,390.86553875547776,390.0612487792969
662,391.82906774432,386.39921535611006,392.692230571744,367.662579369696,393.514211395296,388.710722488032,388.843271931616,383.30823774415506,390.848719737895,390.0703125
663,391.83624838592,386.41782810188784,392.6719469176,367.661936592608,393.529577228,388.711882213088,388.846124058336,383.3222838404577,390.84334645629457,390.07537841796875
664,391.83929065152,386.4364408476655,392.673689650912,367.688385349344,393.547331716832,388.713228584672,388.82993299632,383.3363299367603,390.8556904311299,390.0860595703125
665,391.99789111552,386.45505359344327,392.725850015456,367.76866537648,393.564742272736,388.714896869088,388.892985968352,383.3503760330629,390.8739905145901,390.1102294921875
666,392.03059547072,386.473666339221,392.753775691488,367.766342256352,393.613396199136,388.718053082848,388.924389770976,383.3644221293655,390.87987761491075,390.1410827636719
667,392.00294664512,386.4922790849987,392.780512282336,367.761609508576,393.643280615136,388.723893651168,388.922277938912,383.37846822566814,390.867650791331,390.1634216308594
668,391.99135919232,386.5108918307764,392.799252432608,367.760312944352,393.650983454432,388.731621656288,388.919242311392,383.39251432197074,390.8517634474132,390.177490234375
669,391.98528584592,386.5295045765542,392.792466048736,367.776256018144,393.658988283616,388.740425500384,388.893709485792,383.4065604182734,390.853823227314,390.18316650390625
670,391.98384300672,386.54811732233185,392.824516822752,367.866628064992,393.67195287728,388.749552305888,388.908704122592,383.420606514576,390.88091257484473,390.1980285644531
671,391.98406670272,386.5667300681096,392.926748788448,367.987233703648,393.688560223968,388.75855118512,389.034978887392,383.43465261087863,390.91630435004294,390.2381591796875
672,391.95911341392,386.5853428138874,392.916070090464,367.980402231008,393.706543302368,388.765877585632,389.02044352688,383.4486987071812,390.9324419748304,390.25067138671875
673,391.93149814272,386.6039555596651,392.892185626336,367.972981982944,393.718627092192,388.773055088352,388.999003293408,383.4627448034838,390.9147388550575,390.2520446777344
674,391.92161077952,386.6225683054428,392.869188257504,367.965153314528,393.728242534112,388.779770169056,388.967643530976,383.47679089978647,390.8741468517713,390.24896240234375
675,391.91266293952,386.64118105122054,392.85970493616,367.958741796576,393.74158880944,388.786253514464,388.953734170336,383.49083699608906,390.83697100563694,390.2521057128906
676,391.90501253632,386.6597937969983,392.853769996,367.953010804448,393.756245804768,388.792028022496,388.948842563296,383.5048830923917,390.8218819773744,390.260498046875
677,391.91141024192,386.678406542776,392.858794772192,367.948564842208,393.770974103264,388.797061187296,388.946956175072,383.5189291886943,390.8256949287904,390.2752990722656
678,391.91038124032,386.69701928855375,392.856785700576,367.952602908384,393.788328036064,388.801776633568,388.940677301984,383.53297528499695,390.83023289881345,390.2872314453125
679,391.84597916192,386.7156320343315,392.85017338032,367.963312015072,393.804352374496,388.806016026336,388.926895867616,383.54702138129954,390.8220339000328,390.2940673828125
680,391.77441881152,386.7342447801092,392.87903019184,367.975031949024,393.805440796384,388.80878846128,388.929345341152,383.5610674776022,390.8049000029384,390.30780029296875
681,391.75504673792,386.75285752588695,392.842699130592,367.966701536992,393.802062284512,388.808626980576,388.891498039008,383.57511357390473,390.7936814647703,390.30181884765625
682,391.71418866352,386.77147027166467,392.828547548896,367.957089765088,393.811558188768,388.80671752368,388.88445370544,383.5891596702074,390.7970192523233,390.3094482421875
683,391.68963802752,386.7900830174424,392.826901284576,367.945738929888,393.82075629744,388.802844083936,388.882097555168,383.60320576651,390.8075383260723,390.3223876953125
684,391.68667405552,386.8086957632201,392.82439938224,367.932514813664,393.832485668576,388.797146121952,388.873881962208,383.6172518628126,390.8096277245446,390.333984375
685,391.68410155152,386.8273085089979,392.8093628024,367.9201793656,393.849063655136,388.79028109488,388.868932683488,383.6312979591153,390.7963887740432,390.34039306640625
686,391.68596941312,386.84592125477565,392.805688592096,367.910248826592,393.86604429488,388.782751270624,388.874049734368,383.64534405541787,390.7777047823895,390.3496398925781
687,391.68256923392,386.8645340005533,392.812087002848,367.912626472672,393.88296831152,388.775028508384,388.872519861984,383.6593901517205,390.7705465744419,390.3618469238281
688,391.69308294592,386.8831467463311,392.810595927776,368.00306667696,393.898155886304,388.767300503264,388.863037589216,383.6734362480231,390.7811938737139,390.3621826171875
689,391.86213001312,386.9017594921088,392.88211300528,368.161646495456,393.915744700128,388.760025482976,388.935061128928,383.6874823443257,390.7978797093515,390.3813781738281
690,391.86388602672,386.9203722378865,392.921247958752,368.17887355056,393.965765969632,388.75481825456,388.964660332256,383.7015284406283,390.802251136279,390.41259765625
691,391.83594639632,386.9389849836642,392.930875983584,368.178817451744,393.988564109024,388.752273360608,388.950258140896,383.71557453693094,390.7886409333958,390.4261474609375
692,391.79804110912,386.957597729442,392.922038585056,368.185755879136,393.994144630496,388.751889581792,388.926274062048,383.72962063323354,390.7715162755168,390.4283142089844
693,391.78542465472,386.97621047521966,392.90899849392,368.196286203616,393.996566841056,388.752483075808,388.898875819744,383.7436667295362,390.7724951174456,390.43084716796875
694,391.78666616752,386.99482322099743,392.910814627552,368.204263245536,394.007553820384,388.753577789152,388.922928056032,383.75771282583884,390.79865819009603,390.44677734375
695,391.78059282112,387.0134359667752,392.930712405728,368.206732117728,394.025547384544,388.75502272688,388.934299862752,383.77175892214143,390.83327718938364,390.4712829589844
696,391.77365824512,387.03204871255286,392.934948652768,368.20616798384,394.043220084448,388.75661131952,388.928313542368,383.7858050184441,390.8488059087019,390.4874267578125
697,391.75178077632,387.05066145833064,392.91190304944,368.210400036576,394.059420583648,388.758395995872,388.913596778208,383.7998511147466,390.83067950762677,390.4884033203125
698,391.74484620032,387.06927420410835,392.918710404832,368.220510930656,394.071265298144,388.76002967728,388.915295471328,383.81389721104927,390.78985956911924,390.493896484375
699,391.73026122112,387.08788694988607,392.926518101728,368.232271234784,394.08512327856,388.761338300128,388.914333927136,383.82794330735186,390.7526898180984,390.5003662109375
700,391.72820321792,387.1064996956638,392.932186703584,368.241514432224,394.098029151968,388.762197083872,388.915002918624,383.8419894036545,390.7378237159029,390.50994873046875
701,391.72082124992,387.12511244144156,392.951574873824,368.242352244448,394.11324608688,388.762725566176,388.924841707232,383.8560354999571,390.7420622282626,390.52880859375
702,391.74685946432,387.1437251872193,392.951537125088,368.238386530016,394.127825487584,388.762840909536,388.92758163632,383.87008159625975,390.747235514714,390.5420837402344
703,391.72834862032,387.162337932997,392.936634762976,368.234467477216,394.14922272944,388.763187988192,388.91710636208,383.8841276925624,390.7398946552053,390.5496520996094
704,391.71871850752,387.18095067877476,392.920006444768,368.231096829664,394.162281694944,388.764001683168,388.88840159408,383.898173788865,390.72385499550654,390.5525207519531
705,391.69169603072,387.1995634245525,392.904617543392,368.228232120032,394.174594074336,388.76520439984,388.878673954528,383.9122198851676,390.7139711458039,390.55743408203125
706,391.68053360032,387.2181761703302,392.888314283744,368.22385221808,394.183808960224,388.765974054624,388.856036247264,383.9262659814702,390.71887837171766,390.5632629394531
707,391.67163049952,387.2367889161079,392.881722935008,368.219349632736,394.196396066528,388.766479468256,388.85042741424,383.94031207777283,390.7311944105246,390.5748596191406
708,391.66811847232,387.2554016618857,392.893561358048,368.215553263328,394.210950301408,388.766610540256,388.850472503008,383.9543581740754,390.7353076031374,390.5913391113281
709,391.66579203392,387.2740144076634,392.881479665376,368.211986007776,394.226972542688,388.766322181856,388.849366255328,383.9684042703781,390.7243258148816,390.59832763671875
710,391.66885666912,387.2926271534411,392.88210251952,368.209760929504,394.243233859296,388.76576014512,388.851094308576,383.98245036668067,390.7081460341379,390.60833740234375
711,391.67764792192,387.3112398992189,392.88238563504,368.216789010144,394.260321453792,388.765095347936,388.849821337312,383.9964964629833,390.70373504853006,390.6189880371094
712,391.70198604672,387.32985264499655,392.89322791088,368.3069859448,394.278566676192,388.764626634464,388.846034929376,384.0105425592859,390.71735021612545,390.6253356933594
713,391.88737410672,387.3484653907743,392.977894131424,368.452420290272,394.300140078816,388.76468011184,388.9406416504,384.0245886555885,390.7372183702409,390.6531677246094
714,391.87805716832,387.36707813655204,393.010496456416,368.454986155744,394.353755866848,388.766916724448,388.957807888096,384.03863475189115,390.74498308707126,390.6856689453125
