epoch,loss_total,val_loss_total,data_loss,val_data_loss,phys_loss,val_phys_loss
53,0.021710166707634926,0.030243542045354843,0.02171003445982933,0.030243374407291412,0.0001316898560617119,0.00016786860942374915
54,0.021661393344402313,0.030188709497451782,0.02166125737130642,0.030188538134098053,0.00013571736053563654,0.00017284521891269833
55,0.02172916941344738,0.030151961371302605,0.021729031577706337,0.030151784420013428,0.00013875355944037437,0.00017742480849847198
56,0.021644094958901405,0.03011181578040123,0.021643953397870064,0.030111633241176605,0.00014175486285239458,0.00018231416470371187
57,0.021596919745206833,0.030065827071666718,0.021596772596240044,0.030065638944506645,0.00014539199764840305,0.0001876720052678138
58,0.021583251655101776,0.03001902997493744,0.021583102643489838,0.03001883625984192,0.00014936737716197968,0.00019278716354165226
59,0.021519815549254417,0.029993226751685143,0.02151966094970703,0.029993031173944473,0.00015262469241861254,0.00019704108126461506
60,0.021572167053818703,0.029972368851304054,0.021572010591626167,0.029972167685627937,0.00015609015827067196,0.00020101465634070337
61,0.021519459784030914,0.029944777488708496,0.02151930145919323,0.02994457259774208,0.0001595099165569991,0.0002053566713584587
62,0.02149299532175064,0.02991332858800888,0.021492833271622658,0.02991311624646187,0.00016207701992243528,0.00021021117572672665
63,0.021456895396113396,0.029873501509428024,0.021456729620695114,0.029873285442590714,0.0001654758962104097,0.0002153970708604902
64,0.02143692970275879,0.029839586466550827,0.02143676020205021,0.029839366674423218,0.00016898712783586234,0.00022024638019502163
65,0.021374044939875603,0.029811494052410126,0.021373875439167023,0.029811270534992218,0.00017226612544618547,0.00022495686425827444
66,0.02138296701014042,0.029779871925711632,0.02138279192149639,0.029779642820358276,0.0001767678331816569,0.0002296142338309437
67,0.021384969353675842,0.029767388477921486,0.021384794265031815,0.029767155647277832,0.00017790813581086695,0.00023369597329292446
68,0.02147326059639454,0.02975177951157093,0.021473078057169914,0.02975153923034668,0.00018157035810872912,0.0002381933736614883
69,0.021317871287465096,0.029730040580034256,0.02131768688559532,0.029729798436164856,0.00018423977599013597,0.00024262620718218386
70,0.021391112357378006,0.029715077951550484,0.021390926092863083,0.029714830219745636,0.00018814270151779056,0.0002468628517817706
71,0.021352166309952736,0.029707685112953186,0.021351976320147514,0.02970743365585804,0.0001900701754493639,0.0002507086319383234
72,0.021333372220396996,0.029691355302929878,0.021333178505301476,0.029691100120544434,0.00019183228141628206,0.0002546242321841419
73,0.02127155102789402,0.029685378074645996,0.0212713535875082,0.029685121029615402,0.00019536925537977368,0.0002580059808678925
74,0.021320035681128502,0.029679790139198303,0.021319838240742683,0.02967952936887741,0.00019884054199792445,0.00026129616890102625
75,0.021233443170785904,0.02967410907149315,0.021233242005109787,0.029673844575881958,0.00019700574921444058,0.00026554721989668906
76,0.02131771109998226,0.02965957671403885,0.021317509934306145,0.02965930663049221,0.00020145659800618887,0.00027032633079215884
77,0.02121410146355629,0.029646538197994232,0.021213898435235023,0.029646262526512146,0.00020518581732176244,0.0002746038371697068
78,0.02122037671506405,0.029627744108438492,0.021220169961452484,0.029627466574311256,0.00020580859563779086,0.0002786639961414039
79,0.021138742566108704,0.029618678614497185,0.02113853394985199,0.02961839735507965,0.0002113492228090763,0.0002821119560394436
80,0.02114846371114254,0.029615724459290504,0.021148255094885826,0.029615439474582672,0.00021083078172523528,0.0002853445475921035
81,0.021148936823010445,0.029609214514493942,0.02114872634410858,0.02960892580449581,0.0002101786813000217,0.00028876401484012604
82,0.02117978036403656,0.029603097587823868,0.0211795661598444,0.02960280328989029,0.00021292464225552976,0.0002923515276052058
83,0.02108478732407093,0.029596658423542976,0.02108457125723362,0.02959636226296425,0.00021519990696106106,0.0002961175050586462
84,0.021127374842762947,0.02959212101995945,0.021127155050635338,0.029591819271445274,0.00021933118114247918,0.000300376646919176
85,0.021090589463710785,0.029595008119940758,0.021090367808938026,0.029594704508781433,0.00022040973999537528,0.00030470415367744863
86,0.02102174051105976,0.029608331620693207,0.021021516993641853,0.029608022421598434,0.00022415147395804524,0.0003085371572524309
87,0.02101467363536358,0.02961713820695877,0.021014446392655373,0.0296168252825737,0.00022508692927658558,0.00031308477628044784
88,0.02108016610145569,0.029639236629009247,0.021079938858747482,0.029638919979333878,0.00022835844720248133,0.00031762290745973587
89,0.021017758175730705,0.029644157737493515,0.0210175272077322,0.02964383363723755,0.0002316226455150172,0.0003222225932404399
90,0.020957140251994133,0.0296490378677845,0.02095690555870533,0.029648710042238235,0.00023449606669601053,0.0003270611632615328
91,0.020988184958696365,0.029644455760717392,0.020987946540117264,0.02964412420988083,0.00023684435291215777,0.00033216780866496265
92,0.0209661852568388,0.02963404171168804,0.0209659431129694,0.02963370457291603,0.0002422590769128874,0.00033747259294614196
93,0.02090725116431713,0.029625577852129936,0.02090700902044773,0.02962523326277733,0.00024352563195861876,0.0003429181524552405
94,0.020916948094964027,0.029619000852108,0.02091670222580433,0.029618654400110245,0.0002463369455654174,0.00034594134194776416
95,0.02090289071202278,0.029610343277454376,0.020902635529637337,0.02960999310016632,0.0002515263622626662,0.0003486445639282465
96,0.0208925511687994,0.029610203579068184,0.020892297849059105,0.02960985153913498,0.0002521284914109856,0.0003510868700686842
97,0.020909804850816727,0.029604114592075348,0.02090955339372158,0.029603760689496994,0.0002530162746552378,0.0003536220465321094
98,0.020877210423350334,0.029600707814097404,0.02087695524096489,0.0296003520488739,0.00025431785616092384,0.00035632928484119475
99,0.020838044583797455,0.029591206461191177,0.02083778940141201,0.029590848833322525,0.0002554796519689262,0.0003587615501601249
100,0.020826321095228195,0.029578393325209618,0.02082606591284275,0.029578033834695816,0.00025543334777466953,0.0003614831657614559
101,0.020862048491835594,0.029572349041700363,0.02086178958415985,0.029571983963251114,0.0002584567409940064,0.00036378431832417846
102,0.020831046625971794,0.02957366220653057,0.02083078771829605,0.02957329712808132,0.0002579876745585352,0.0003658154746517539
103,0.020847370848059654,0.029568668454885483,0.020847110077738762,0.029568299651145935,0.00025872141122817993,0.000367977685527876
104,0.02076711878180504,0.0295704398304224,0.020766858011484146,0.029570069164037704,0.0002616788260638714,0.0003703987458720803
105,0.02085564099252224,0.02956591546535492,0.020855378359556198,0.029565542936325073,0.0002628126530908048,0.00037270778557285666
106,0.020755596458911896,0.029555771499872208,0.020755333825945854,0.029555395245552063,0.00026518889353610575,0.00037524092476814985
107,0.020793195813894272,0.02954886481165886,0.02079293131828308,0.029548484832048416,0.0002652706752996892,0.00037757676909677684
108,0.02080334536731243,0.029542768374085426,0.02080307900905609,0.029542390257120132,0.00026769228861667216,0.00037963473005220294
109,0.020790299400687218,0.02954104170203209,0.020790033042430878,0.029540661722421646,0.00026946430443786085,0.00038058770587667823
110,0.020761588588356972,0.029540132731199265,0.020761316642165184,0.02953975275158882,0.00027087368653155863,0.0003814735682681203
111,0.02079290710389614,0.029536616057157516,0.020792637020349503,0.029536234214901924,0.0002696523442864418,0.0003823892038781196
112,0.020734433084726334,0.02953377738595009,0.020734164863824844,0.029533393681049347,0.0002705358201637864,0.00038309983210638165
113,0.02078772336244583,0.02953045442700386,0.020787453278899193,0.02953007072210312,0.0002719283220358193,0.00038395076990127563
114,0.020829107612371445,0.029526762664318085,0.020828839391469955,0.029526378959417343,0.00026928132865577936,0.00038485415279865265
115,0.02084001898765564,0.029523605480790138,0.020839748904109,0.029523219913244247,0.0002718725008890033,0.0003856924013234675
116,0.020780138671398163,0.029523009434342384,0.020779866725206375,0.029522622004151344,0.0002729763218667358,0.00038652829243801534
117,0.02074846252799034,0.02952498383820057,0.020748190581798553,0.02952459640800953,0.0002720383636187762,0.0003872964298352599
118,0.020854204893112183,0.029524900019168854,0.020853931084275246,0.029524512588977814,0.00027428127941675484,0.00038802233757451177
119,0.020797789096832275,0.029523998498916626,0.02079751342535019,0.029523609206080437,0.0002751528227236122,0.00038873654557392
120,0.020848441869020462,0.029523516073822975,0.020848168060183525,0.029523126780986786,0.0002734838635660708,0.0003894625697284937
121,0.020771829411387444,0.029523199424147606,0.02077154815196991,0.029522808268666267,0.00027738441713154316,0.0003900906885974109
122,0.02068416401743889,0.029526202008128166,0.020683886483311653,0.029525810852646828,0.0002772203297354281,0.00039079930866137147
123,0.02078133635222912,0.029528046026825905,0.020781058818101883,0.029527656733989716,0.0002773250744212419,0.0003916032437700778
124,0.02076302468776703,0.029529310762882233,0.020762749016284943,0.029528917744755745,0.0002754875458776951,0.0003924158518202603
125,0.020740939304232597,0.02953178808093071,0.02074066549539566,0.029531393200159073,0.0002737392205744982,0.00039324554381892085
126,0.020846856757998466,0.029530584812164307,0.02084657922387123,0.02953019179403782,0.0002770107821561396,0.0003941675531677902
127,0.02069489285349846,0.029524972662329674,0.020694617182016373,0.029524577781558037,0.00027528053033165634,0.0003950742830056697
128,0.020800532773137093,0.029521673917770386,0.020800253376364708,0.02952127903699875,0.0002780727227218449,0.000396023882785812
129,0.02079615369439125,0.02952137030661106,0.020795872434973717,0.029520973563194275,0.00027974063414148986,0.0003967926313634962
130,0.02071698196232319,0.029520738869905472,0.020716702565550804,0.029520342126488686,0.0002786882105283439,0.00039718393236398697
131,0.020711157470941544,0.029520917683839798,0.02071087434887886,0.029520519077777863,0.0002816836640704423,0.00039763591485098004
132,0.020734325051307678,0.029520761221647263,0.020734045654535294,0.029520362615585327,0.00027839545509777963,0.0003981160116381943
133,0.02073916606605053,0.029520435258746147,0.020738886669278145,0.02952003665268421,0.0002798801870085299,0.0003985187504440546
134,0.02074580453336239,0.02951788902282715,0.020745523273944855,0.029517490416765213,0.00027999101439490914,0.0003989466349594295
135,0.020794691517949104,0.02951497957110405,0.02079441025853157,0.029514580965042114,0.0002794302999973297,0.00039933339576236904
136,0.020724529400467873,0.02951396256685257,0.020724250003695488,0.029513563960790634,0.00028032303089275956,0.00039970321813598275
137,0.020779436454176903,0.0295134037733078,0.02077915333211422,0.029513003304600716,0.00028386214398778975,0.0004000822955276817
138,0.02071847766637802,0.02951275184750557,0.020718198269605637,0.029512351378798485,0.00027853698702529073,0.0004004301445093006
139,0.02070833183825016,0.029511405155062675,0.020708050578832626,0.02951100468635559,0.0002832780301105231,0.00040085252840071917
140,0.020725928246974945,0.029509082436561584,0.020725645124912262,0.02950868010520935,0.00028234184719622135,0.00040135916788131
141,0.020747657865285873,0.02950773946940899,0.02074737474322319,0.029507337138056755,0.0002842705580405891,0.00040175870526582
142,0.020776448771357536,0.029507169499993324,0.020776163786649704,0.02950676716864109,0.00028240637038834393,0.0004021288186777383
143,0.020733525976538658,0.02950586937367916,0.020733244717121124,0.029505465179681778,0.0002818755165208131,0.00040248993900604546
144,0.02076871320605278,0.0295029915869236,0.020768433809280396,0.029502587392926216,0.00028180720983073115,0.00040284646092914045
145,0.0207377839833498,0.02950252592563629,0.020737504586577415,0.02950212173163891,0.00028181116795167327,0.0004030159907415509
146,0.02069059945642948,0.029502343386411667,0.020690320059657097,0.029501939192414284,0.0002808754506986588,0.0004032026045024395
147,0.020709525793790817,0.02950151450932026,0.020709240809082985,0.029501110315322876,0.00028308495529927313,0.0004034300218336284
148,0.020747799426317215,0.02950112521648407,0.020747514441609383,0.029500721022486687,0.00028349802596494555,0.0004036258615087718
149,0.020794900134205818,0.02950078248977661,0.020794615149497986,0.029500380158424377,0.0002849878801498562,0.0004038013576064259
150,0.020776432007551193,0.02950086072087288,0.02077615074813366,0.029500458389520645,0.00028116765315644443,0.0004039355553686619
151,0.020730970427393913,0.029500994831323624,0.02073068544268608,0.02950059063732624,0.00028463671333156526,0.000404098245780915
152,0.020694652572274208,0.029500480741262436,0.020694365724921227,0.029500078409910202,0.0002843110996764153,0.00040429976070299745
153,0.02075774408876896,0.029499441385269165,0.020757460966706276,0.02949903905391693,0.0002837214560713619,0.00040447094943374395
154,0.020611098036170006,0.029498392716050148,0.020610814914107323,0.029497986659407616,0.0002833563485182822,0.00040466361679136753
155,0.020719094201922417,0.02949739247560501,0.020718811079859734,0.02949698641896248,0.0002821173402480781,0.0004048862319905311
156,0.020630845800042152,0.029496481642127037,0.02063056081533432,0.029496077448129654,0.00028301350539550185,0.00040514086140319705
157,0.020790396258234978,0.029495803639292717,0.020790109410881996,0.029495395720005035,0.00028697014204226434,0.0004053736920468509
158,0.02074561081826687,0.029496410861611366,0.020745323970913887,0.029496002942323685,0.000287221948383376,0.00040557104512117803
159,0.02059010975062847,0.029496390372514725,0.02058982476592064,0.029495984315872192,0.0002843194524757564,0.00040575582534074783
160,0.020803749561309814,0.029496466740965843,0.020803462713956833,0.02949606068432331,0.00028470513643696904,0.00040586982504464686
161,0.020715001970529556,0.02949647046625614,0.020714718848466873,0.02949606254696846,0.0002845929120667279,0.0004059714556206018
162,0.0207581277936697,0.0294963289052248,0.02075784280896187,0.029495924711227417,0.0002850485034286976,0.0004060621140524745
163,0.020674996078014374,0.029496407136321068,0.02067471109330654,0.029495999217033386,0.00028450580430217087,0.0004061417421326041
164,0.020788973197340965,0.029496295377612114,0.020788686349987984,0.029495887458324432,0.0002843077527359128,0.0004062322259414941
165,0.020748576149344444,0.029496096074581146,0.020748291164636612,0.029495690017938614,0.00028466872754506767,0.00040633633034303784
166,0.020780224353075027,0.029495859518647194,0.020779941231012344,0.02949545532464981,0.00028362288139760494,0.00040644215187057853
167,0.020715000107884407,0.029495863243937492,0.020714718848466873,0.02949545532464981,0.0002837006177287549,0.00040652824100106955
168,0.020765487104654312,0.029495881870388985,0.02076520211994648,0.029495473951101303,0.00028546323301270604,0.0004066091787535697
169,0.0207244660705328,0.029495636001229286,0.020724181085824966,0.029495228081941605,0.0002833513717632741,0.0004067092086188495
170,0.02079698070883751,0.029495442286133766,0.020796695724129677,0.029495036229491234,0.0002847037394531071,0.00040680525125935674
171,0.020582720637321472,0.0294952355325222,0.02058243565261364,0.02949482947587967,0.00028510967968031764,0.0004069118294864893
172,0.02077334001660347,0.029494941234588623,0.02077305316925049,0.02949453517794609,0.00028615997871384025,0.0004070255090482533
173,0.020749036222696304,0.029494885355234146,0.02074875682592392,0.029494475573301315,0.00028399607981555164,0.00040713095222599804
174,0.020714126527309418,0.02949550375342369,0.020713837817311287,0.02949509397149086,0.000287366914562881,0.00040723374695517123
175,0.02070046029984951,0.029495719820261,0.02070017345249653,0.02949531376361847,0.00028669758467003703,0.000407289044233039
176,0.020647775381803513,0.029495608061552048,0.02064749225974083,0.029495202004909515,0.0002834295155480504,0.00040734713547863066
177,0.020752018317580223,0.02949548326432705,0.02075173147022724,0.029495075345039368,0.00028466188814491034,0.00040739489486441016
178,0.02071785368025303,0.0294954776763916,0.020717568695545197,0.02949507161974907,0.00028370870859362185,0.00040744131547398865
179,0.020667027682065964,0.02949546091258526,0.020666740834712982,0.029495052993297577,0.00028442105394788086,0.00040750420885160565
180,0.02071835659444332,0.029495498165488243,0.02071806974709034,0.02949509024620056,0.00028791200020350516,0.00040756043745204806
181,0.020684707909822464,0.029495548456907272,0.02068442665040493,0.02949514053761959,0.00028305544401519,0.0004076201294083148
182,0.0206858292222023,0.02949562668800354,0.020685547962784767,0.029495220631361008,0.00028241571271792054,0.0004076851182617247
183,0.020740540698170662,0.029495401307940483,0.02074025571346283,0.0294949933886528,0.0002857335493899882,0.0004077476332895458
184,0.020687496289610863,0.029495229944586754,0.02068720944225788,0.029494822025299072,0.0002858733350876719,0.00040780287235975266
185,0.020805027335882187,0.02949526347219944,0.020804744213819504,0.02949485555291176,0.0002841551322489977,0.0004078703932464123
186,0.020685449242591858,0.029495347291231155,0.020685164257884026,0.029494939371943474,0.0002858485095202923,0.00040793546941131353
187,0.020675789564847946,0.02949528954923153,0.020675504580140114,0.029494881629943848,0.0002842351095750928,0.00040799842099659145
188,0.020718326792120934,0.02949516847729683,0.0207180418074131,0.029494758695364,0.000285646558040753,0.0004080540966242552
189,0.020700713619589806,0.029495030641555786,0.02070043236017227,0.029494622722268105,0.0002837653737515211,0.00040810409700497985
190,0.020706767216324806,0.029494956135749817,0.020706484094262123,0.029494550079107285,0.00028342765290290117,0.0004081280785612762
191,0.020698945969343185,0.02949482575058937,0.020698659121990204,0.02949441783130169,0.0002853079931810498,0.0004081571532879025
192,0.020740799605846405,0.029494717717170715,0.020740514621138573,0.029494307935237885,0.0002854062186088413,0.0004081849183421582
193,0.020695552229881287,0.02949463576078415,0.020695265382528305,0.02949422597885132,0.00028683911659754813,0.0004082114901393652
194,0.020742278546094894,0.029494507238268852,0.020741989836096764,0.02949409931898117,0.0002883562701754272,0.0004082313971593976
195,0.020671861246228218,0.02949441596865654,0.020671574398875237,0.029494009912014008,0.0002875033242162317,0.0004082462110091001
196,0.020691698417067528,0.029494259506464005,0.020691413432359695,0.029493851587176323,0.00028734482475556433,0.0004082680097781122
197,0.02076091803610325,0.029494095593690872,0.020760631188750267,0.02949368581175804,0.00028627351275645196,0.0004082938830833882
198,0.020727980881929398,0.02949393168091774,0.020727692171931267,0.02949352189898491,0.0002871912729460746,0.00040831416845321655
199,0.020763332024216652,0.029493777081370354,0.02076304703950882,0.029493369162082672,0.00028470426332205534,0.0004083383537363261
200,0.02074858546257019,0.02949363738298416,0.02074829861521721,0.02949322760105133,0.00028579006902873516,0.0004083625099156052
