weight_MLP,weight_LSTM,weight_GRU,weight_PINT,weight_TFKAN,weight_EXP,weight_ARIMA,weight_PROPHET
0.894938,6.7716944e-19,0.09705279,4.760525e-10,4.1755323e-12,2.6802833e-16,0.0077731987,0.00023612384
0.89498764,6.713502e-19,0.0970131,4.735748e-10,4.150933e-12,2.6602017e-16,0.0077634715,0.0002358113
0.8950394,6.656638e-19,0.09697051,4.7126825e-10,4.1272437e-12,2.6403573e-16,0.007754656,0.00023550153
0.8950928,6.6005694e-19,0.09692582,4.6904197e-10,4.1039945e-12,2.620666e-16,0.0077462415,0.00023519216
0.8951442,6.54451e-19,0.09688351,4.6673776e-10,4.0804703e-12,2.6010958e-16,0.007737339,0.00023488198
0.89519304,6.488189e-19,0.09684482,4.6429038e-10,4.0563646e-12,2.581625e-16,0.0077275326,0.00023457198
0.8952407,6.4320515e-19,0.0968076,4.617997e-10,4.0321123e-12,2.562248e-16,0.007717398,0.00023426121
0.8952905,6.3769975e-19,0.09676757,4.594418e-10,4.008572e-12,2.54308e-16,0.007708015,0.00023395117
0.89534396,6.32326e-19,0.09672278,4.5727303e-10,3.985999e-12,2.524114e-16,0.007699658,0.00023364362
0.8953983,6.270366e-19,0.09667664,4.5517493e-10,3.9638596e-12,2.50534e-16,0.0076917,0.00023333823
0.89545,6.2172787e-19,0.096634015,4.529632e-10,3.9412523e-12,2.4866412e-16,0.0076829805,0.0002330317
0.8954987,6.1636795e-19,0.09659541,4.5058024e-10,3.917917e-12,2.468008e-16,0.0076731974,0.00023272343
0.8955464,6.110442e-19,0.096558005,4.481819e-10,3.894588e-12,2.4494925e-16,0.007663258,0.00023241511
0.8955975,6.0585195e-19,0.09651592,4.4597329e-10,3.8722263e-12,2.4312186e-16,0.0076544266,0.0002321083
0.8956535,6.008263e-19,0.09646765,4.4402265e-10,3.8511663e-12,2.413149e-16,0.0076470757,0.00023180601
0.89571065,5.95884e-19,0.096417606,4.4216036e-10,3.8305912e-12,2.3952715e-16,0.0076401937,0.00023150399
0.8957649,5.908857e-19,0.096371785,4.401147e-10,3.809213e-12,2.377428e-16,0.00763218,0.00023120051
0.895812,5.8577276e-19,0.09633494,4.3775594e-10,3.7864638e-12,2.3595908e-16,0.0076221926,0.0002308938
0.8958555,5.805976e-19,0.09630306,4.3519302e-10,3.762817e-12,2.3417888e-16,0.007610905,0.00023058552
0.895899,5.7549013e-19,0.09627092,4.3268308e-10,3.739517e-12,2.3241562e-16,0.0075998437,0.00023027763
0.89594716,5.705285e-19,0.09623277,4.3039913e-10,3.717331e-12,2.3067304e-16,0.00759009,0.00022997263
0.89599884,5.6569383e-19,0.09619005,4.2830373e-10,3.6961085e-12,2.289514e-16,0.0075815055,0.00022966962
0.8960502,5.609042e-19,0.09614751,4.2623058e-10,3.675062e-12,2.2724335e-16,0.00757298,0.00022936758
0.8960995,5.561008e-19,0.09610779,4.240451e-10,3.6535696e-12,2.2554237e-16,0.007563703,0.00022906499
0.8961468,5.512952e-19,0.09607051,4.2179263e-10,3.6318342e-12,2.2385111e-16,0.00755393,0.00022876052
0.8961959,5.4656357e-19,0.096031174,4.1960824e-10,3.6104834e-12,2.2217465e-16,0.007544516,0.00022845845
0.8962472,5.419338e-19,0.09598868,4.1757237e-10,3.5899107e-12,2.2051547e-16,0.007536003,0.00022815821
0.8963001,5.3737706e-19,0.09594411,4.1561124e-10,3.5697471e-12,2.1887241e-16,0.0075278846,0.00022785833
0.89635104,5.3281676e-19,0.09590199,4.1358197e-10,3.5493373e-12,2.1723867e-16,0.007519315,0.0002275579
0.89639944,5.282332e-19,0.095863365,4.1142642e-10,3.5284152e-12,2.1561156e-16,0.0075098886,0.00022725698
0.8964465,5.236724e-19,0.09582635,4.0923623e-10,3.5073964e-12,2.1399386e-16,0.007500133,0.00022695574
0.8964962,5.1919196e-19,0.09578607,4.0716136e-10,3.4869922e-12,2.1239378e-16,0.007491091,0.00022665512
0.89654917,5.148323e-19,0.09574132,4.0526077e-10,3.4674735e-12,2.1081207e-16,0.007483122,0.00022635874
0.896603,5.105292e-19,0.09569549,4.034195e-10,3.4482775e-12,2.0924234e-16,0.0074754828,0.00022606232
0.89665496,5.0621473e-19,0.095652215,4.0147774e-10,3.4286968e-12,2.0768148e-16,0.007467116,0.00022576471
0.896703,5.018579e-19,0.095613845,3.9938663e-10,3.408484e-12,2.0612429e-16,0.0074577453,0.00022546592
0.8967505,4.975345e-19,0.095576145,3.9728115e-10,3.3882847e-12,2.0458021e-16,0.0074482104,0.00022516692
0.89680135,4.933179e-19,0.095534086,3.9534584e-10,3.368938e-12,2.0305389e-16,0.007439766,0.00022487066
0.8968572,4.892349e-19,0.09548538,3.936383e-10,3.350697e-12,2.0154696e-16,0.0074327616,0.00022457796
0.8969148,4.8521996e-19,0.0954347,3.9200843e-10,3.3328928e-12,2.0005241e-16,0.0074262237,0.00022428545
0.8969683,4.811569e-19,0.095389076,3.9021827e-10,3.3144089e-12,1.9856423e-16,0.0074185827,0.00022399104
0.8970154,4.7700425e-19,0.09535188,3.8814985e-10,3.2947093e-12,1.9707519e-16,0.0074090376,0.0002236943
0.89705837,4.7279876e-19,0.09532008,3.8589845e-10,3.2742374e-12,1.9558895e-16,0.007398174,0.00022339527
0.8971015,4.6864833e-19,0.09528776,3.8369385e-10,3.254042e-12,1.941162e-16,0.007387587,0.00022309665
0.8971493,4.646147e-19,0.0952496,3.8169093e-10,3.2348397e-12,1.9266139e-16,0.007378285,0.00022280171
0.8972008,4.606879e-19,0.095206656,3.7985567e-10,3.2164811e-12,1.9122412e-16,0.007370072,0.00022250807
0.8972522,4.567943e-19,0.095163636,3.7803577e-10,3.198245e-12,1.8979754e-16,0.007361903,0.00022221565
0.897301,4.528892e-19,0.095123984,3.7611872e-10,3.1796358e-12,1.8837747e-16,0.007352999,0.00022192215
0.89734817,4.489857e-19,0.09508654,3.7414075e-10,3.1608039e-12,1.8696554e-16,0.0073436443,0.00022162817
0.8973968,4.451386e-19,0.09504717,3.7222206e-10,3.142316e-12,1.8556521e-16,0.007334628,0.00022133414
0.8974483,4.4137644e-19,0.09500423,3.704345e-10,3.1244829e-12,1.8418087e-16,0.007326464,0.0002210437
0.897501,4.376701e-19,0.094959624,3.6871295e-10,3.1070157e-12,1.828085e-16,0.007318688,0.00022075309
0.89755154,4.3396893e-19,0.09491753,3.6693135e-10,3.089344e-12,1.8144453e-16,0.007310492,0.00022046361
0.8975997,4.3023887e-19,0.09487864,3.6503203e-10,3.0711792e-12,1.8008546e-16,0.007301409,0.00022017055
0.8976462,4.2652705e-19,0.094841845,3.6310377e-10,3.0529637e-12,1.7873484e-16,0.0072920374,0.00021987876
0.8976956,4.2288735e-19,0.0948014,3.6127787e-10,3.0352656e-12,1.7739903e-16,0.007283362,0.00021958868
0.8977481,4.1933934e-19,0.09475696,3.596022e-10,3.0183137e-12,1.7607715e-16,0.0072756642,0.00021930055
0.89780164,4.1583897e-19,0.09471102,3.579798e-10,3.0016662e-12,1.7476732e-16,0.007268303,0.00021901308
0.89785296,4.1232756e-19,0.09466803,3.5626602e-10,2.984659e-12,1.7346416e-16,0.0072602737,0.00021872543
0.8979005,4.0878315e-19,0.09462971,3.5441966e-10,2.9671072e-12,1.7216408e-16,0.007251219,0.00021843558
0.89794755,4.0526135e-19,0.09459226,3.525564e-10,2.9495388e-12,1.70873e-16,0.0072419858,0.00021814578
0.8979981,4.0182816e-19,0.09455024,3.5084552e-10,2.9327294e-12,1.6959807e-16,0.007233779,0.00021785825
0.8980533,3.985051e-19,0.094502136,3.4933456e-10,2.9168707e-12,1.6833996e-16,0.0072270315,0.00021757369
0.8981104,3.9523297e-19,0.09445156,3.4789188e-10,2.9013753e-12,1.6709152e-16,0.00722067,0.00021729099
0.8981632,3.9192906e-19,0.09440651,3.4630554e-10,2.8853038e-12,1.658484e-16,0.0072132554,0.00021700616
0.89820987,3.8854335e-19,0.094369456,3.4446904e-10,2.8681424e-12,1.6460398e-16,0.0072039706,0.00021671838
0.89825165,3.851202e-19,0.094338484,3.4247183e-10,2.850333e-12,1.6336364e-16,0.0071934112,0.00021642772
0.8982942,3.817333e-19,0.09430662,3.4051378e-10,2.8327343e-12,1.6213342e-16,0.0071831057,0.0002161387
0.89834136,3.784474e-19,0.09426876,3.3873146e-10,2.8159888e-12,1.6091633e-16,0.007173993,0.00021585237
0.8983917,3.752456e-19,0.09422667,3.3709913e-10,2.7999929e-12,1.5971567e-16,0.0071659717,0.00021556762
0.89844227,3.720737e-19,0.09418446,3.3547856e-10,2.7840887e-12,1.5852399e-16,0.007158,0.00021528492
0.89849,3.688881e-19,0.09414572,3.3377184e-10,2.767865e-12,1.5733772e-16,0.007149328,0.00021499906
0.898537,3.6570436e-19,0.09410819,3.3200695e-10,2.751429e-12,1.561572e-16,0.007140121,0.00021471443
0.8985843,3.625676e-19,0.09406997,3.3029693e-10,2.7352899e-12,1.5498797e-16,0.0071312888,0.00021443042
0.8986347,3.5949737e-19,0.0940279,3.287002e-10,2.7197318e-12,1.5383037e-16,0.007123288,0.00021414713
0.8986863,3.5647535e-19,0.09398425,3.271635e-10,2.7044877e-12,1.5268511e-16,0.007115677,0.00021386593
0.89873624,3.534525e-19,0.09394252,3.2556938e-10,2.6890267e-12,1.5154405e-16,0.007107575,0.00021358431
0.8987833,3.5041136e-19,0.09390471,3.2387323e-10,2.6731813e-12,1.5040818e-16,0.0070986324,0.00021330034
0.89882886,3.4738386e-19,0.09386864,3.2214978e-10,2.6572527e-12,1.4927997e-16,0.0070894537,0.00021301801
0.89887697,3.4441373e-19,0.093829446,3.2051645e-10,2.6417891e-12,1.4816238e-16,0.0070808865,0.00021273585
0.89892846,3.4151718e-19,0.0937857,3.1901612e-10,2.6269817e-12,1.4705872e-16,0.0070733004,0.00021245606
0.8989813,3.3865969e-19,0.09374051,3.1756137e-10,2.6124105e-12,1.4596352e-16,0.007066022,0.00021217758
0.8990313,3.357956e-19,0.09369871,3.1602915e-10,2.5975602e-12,1.4487547e-16,0.0070581255,0.00021189818
0.8990782,3.3290375e-19,0.093661085,3.1437725e-10,2.5822137e-12,1.4378845e-16,0.007049196,0.00021161721
0.8991236,3.3003002e-19,0.09362491,3.1271022e-10,2.5668558e-12,1.4271044e-16,0.007040113,0.00021133627
0.89917314,3.2722497e-19,0.09358382,3.111763e-10,2.5521462e-12,1.416433e-16,0.007032006,0.00021105725
0.8992275,3.245161e-19,0.093536474,3.0982522e-10,2.5383142e-12,1.4059243e-16,0.0070253457,0.00021078176
0.89928377,3.218463e-19,0.09348659,3.085307e-10,2.5247645e-12,1.3954963e-16,0.0070190676,0.00021050706
0.8993356,3.191494e-19,0.093442425,3.0711117e-10,2.5107143e-12,1.3851073e-16,0.0070117316,0.0002102305
0.89938086,3.1638707e-19,0.09340658,3.0546862e-10,2.4957193e-12,1.3747121e-16,0.007002595,0.00020995055
0.8994213,3.135919e-19,0.093376845,3.0368374e-10,2.4801476e-12,1.3643251e-16,0.006992198,0.00020966944
0.89946276,3.1083131e-19,0.093345806,3.0193445e-10,2.4647842e-12,1.3540491e-16,0.0069820723,0.00020938937
0.8995088,3.081483e-19,0.093309015,3.003433e-10,2.4501688e-12,1.3438882e-16,0.00697314,0.00020911092
0.89955854,3.0553746e-19,0.09326747,2.9888492e-10,2.4361886e-12,1.3338598e-16,0.0069652637,0.0002088349
0.89960784,3.0295092e-19,0.093226254,2.9743855e-10,2.4223195e-12,1.3239006e-16,0.006957414,0.00020856052
0.8996553,3.0035243e-19,0.09318761,2.9591335e-10,2.408139e-12,1.313973e-16,0.0069488417,0.00020828411
0.89970046,2.977573e-19,0.09315176,2.9434133e-10,2.3938065e-12,1.3041214e-16,0.0069398656,0.00020800612
0.8997468,2.951985e-19,0.09311429,2.928188e-10,2.3797442e-12,1.2943454e-16,0.006931234,0.00020773176
0.8997965,2.926985e-19,0.09307273,2.9139693e-10,2.366166e-12,1.2846865e-16,0.006923385,0.00020745717
0.89984745,2.9023446e-19,0.09302955,2.9002775e-10,2.3528705e-12,1.2751018e-16,0.00691593,0.00020718438
0.8998967,2.877709e-19,0.092988424,2.8861102e-10,2.3394084e-12,1.2655763e-16,0.0069080163,0.00020691098
0.8999425,2.8529555e-19,0.092951484,2.87107e-10,2.3256197e-12,1.2560981e-16,0.0068993415,0.00020663676
0.89998764,2.8282835e-19,0.09291573,2.855763e-10,2.3117521e-12,1.246666e-16,0.0068903696,0.00020636273
0.900035,2.8040885e-19,0.09287686,2.8412708e-10,2.2982883e-12,1.2373363e-16,0.006882037,0.00020608863
0.9000863,2.780494e-19,0.092833266,2.8279806e-10,2.2854008e-12,1.2281053e-16,0.0068746693,0.00020581791
0.90013796,2.757247e-19,0.09278885,2.8151298e-10,2.2727516e-12,1.2189712e-16,0.0068676258,0.00020554726
0.90018785,2.7339384e-19,0.09274702,2.801562e-10,2.2598319e-12,1.2098753e-16,0.006859948,0.00020527732
0.9002338,2.710422e-19,0.092709914,2.7869734e-10,2.246508e-12,1.2008051e-16,0.006851328,0.00020500491
0.90027875,2.687013e-19,0.09267397,2.7722516e-10,2.2331757e-12,1.1917926e-16,0.006842541,0.00020473204
0.9003278,2.6642446e-19,0.09263299,2.7587566e-10,2.2204194e-12,1.1828938e-16,0.0068347557,0.00020446202
0.9003822,2.6421788e-19,0.09258533,2.7468364e-10,2.2083975e-12,1.1741043e-16,0.006828301,0.00020419495
0.9004376,2.620499e-19,0.092536114,2.7354868e-10,2.1966695e-12,1.1654079e-16,0.0068223095,0.00020392919
0.9004897,2.5985902e-19,0.09249135,2.7230157e-10,2.1844956e-12,1.1567364e-16,0.006815297,0.00020366171
0.90053475,2.5761276e-19,0.09245532,2.7085856e-10,2.1715106e-12,1.1480548e-16,0.0068065315,0.00020339007
0.90057504,2.5534073e-19,0.09242525,2.6928973e-10,2.1580105e-12,1.1393888e-16,0.0067965356,0.00020311806
0.9006162,2.5309667e-19,0.09239414,2.6775476e-10,2.1447117e-12,1.1308022e-16,0.006786839,0.00020284628
0.9006619,2.5091857e-19,0.09235725,2.663604e-10,2.1320701e-12,1.122329e-16,0.0067783017,0.00020257587
0.9007116,2.4879832e-19,0.09231531,2.650852e-10,2.1199817e-12,1.1139453e-16,0.0067707743,0.00020230979
0.9007613,2.4669879e-19,0.09227332,2.6382163e-10,2.107994e-12,1.10564104e-16,0.0067633325,0.0002020433
0.9008082,2.4459103e-19,0.092234746,2.6249217e-10,2.0957559e-12,1.097366e-16,0.0067552207,0.00020177616
0.9008537,2.4248332e-19,0.092198156,2.6111868e-10,2.0833706e-12,1.0891347e-16,0.006746696,0.00020150768
0.9009007,2.4040609e-19,0.09215963,2.59788e-10,2.0712084e-12,1.0809711e-16,0.006738457,0.0002012405
0.90094995,2.3837815e-19,0.092118,2.585515e-10,2.0595073e-12,1.07291625e-16,0.0067310794,0.00020097551
0.90100145,2.3637966e-19,0.09207373,2.5736133e-10,2.0480373e-12,1.06492403e-16,0.0067240596,0.00020071138
0.90105087,2.3438395e-19,0.09203208,2.5613156e-10,2.036448e-12,1.0569769e-16,0.0067166095,0.0002004475
0.90109724,2.323742e-19,0.09199416,2.5482125e-10,2.0245353e-12,1.04905355e-16,0.00670837,0.00020018098
0.9011425,2.303743e-19,0.09195773,2.5349023e-10,2.0125817e-12,1.04119606e-16,0.006699916,0.00019991612
0.90119016,2.2841228e-19,0.09191814,2.5223232e-10,2.0009756e-12,1.0334083e-16,0.0066920705,0.00019965137
0.90124166,2.2649994e-19,0.09187379,2.5108124e-10,1.9898848e-12,1.02571044e-16,0.0066851615,0.00019938876
0.9012942,2.246184e-19,0.09182817,2.4997007e-10,1.9790049e-12,1.0180866e-16,0.0066785924,0.00019912807
0.9013441,2.2272637e-19,0.09178553,2.487952e-10,1.9678786e-12,1.0104973e-16,0.006671419,0.0001988664
0.9013909,2.2082e-19,0.09174724,2.4752916e-10,1.9564012e-12,1.0029305e-16,0.0066632894,0.00019860266
0.90143657,2.189247e-19,0.09171007,2.4625277e-10,1.9449217e-12,9.9541135e-17,0.0066550346,0.0001983392
0.90148616,2.1707641e-19,0.09166807,2.4508318e-10,1.933938e-12,9.8798684e-17,0.006647737,0.00019807715
0.9015408,2.1529089e-19,0.09161962,2.4405633e-10,1.923607e-12,9.8066814e-17,0.006641778,0.0001978192
0.9015971,2.1353431e-19,0.09156916,2.4307875e-10,1.9135247e-12,9.734054e-17,0.006636229,0.00019756268
0.90164983,2.1175812e-19,0.091523185,2.4200167e-10,1.903052e-12,9.661706e-17,0.006629715,0.0001973035
0.9016952,2.099389e-19,0.09148634,2.4075095e-10,1.8918703e-12,9.5893043e-17,0.006621474,0.00019704169
0.90173596,2.0809694e-19,0.09145515,2.3938768e-10,1.8802425e-12,9.517034e-17,0.006612074,0.00019677792
0.90177786,2.062777e-19,0.09142277,2.3805463e-10,1.8687885e-12,9.445392e-17,0.006602911,0.00019651513
0.9018242,2.0451123e-19,0.091384575,2.3684535e-10,1.8578951e-12,9.374621e-17,0.0065949163,0.00019625403
0.9018742,2.0279399e-19,0.0913419,2.3574345e-10,1.8475026e-12,9.30481e-17,0.006587921,0.00019599574
0.9019246,2.0109126e-19,0.09129867,2.3464944e-10,1.8371832e-12,9.235451e-17,0.0065809553,0.00019573828
0.90197223,1.9938244e-19,0.09125891,2.33497e-10,1.8266439e-12,9.1664417e-17,0.0065733804,0.0001954796
0.9020183,1.9767347e-19,0.09122111,2.3230506e-10,1.8159678e-12,9.097724e-17,0.0065653333,0.00019522036
0.9020656,1.9599062e-19,0.091181874,2.3115213e-10,1.8055049e-12,9.02974e-17,0.006557648,0.00019496212
0.9021159,1.9434497e-19,0.09113863,2.3007983e-10,1.7954161e-12,8.962431e-17,0.006550732,0.00019470524
0.9021676,1.9272524e-19,0.0910938,2.2905e-10,1.7855435e-12,8.895774e-17,0.006544183,0.00019444992
0.90221727,1.911076e-19,0.09105121,2.2798471e-10,1.7755586e-12,8.829524e-17,0.006537226,0.00019419468
0.90226436,1.8947699e-19,0.09101221,2.2684625e-10,1.7652977e-12,8.763409e-17,0.006529517,0.00019393793
0.90231025,1.8785432e-19,0.090974495,2.2568865e-10,1.7549866e-12,8.697777e-17,0.006521529,0.00019368071
0.9023586,1.8626166e-19,0.09093383,2.2459579e-10,1.7449869e-12,8.632825e-17,0.0065141697,0.00019342436
0.90241003,1.8471275e-19,0.09088898,2.2359727e-10,1.7354205e-12,8.568648e-17,0.0065077357,0.00019317139
0.90246356,1.8318412e-19,0.09084195,2.2263257e-10,1.7260358e-12,8.505001e-17,0.0065015955,0.00019291847
0.9025139,1.816495e-19,0.09079851,2.2161209e-10,1.7164406e-12,8.441668e-17,0.0064948504,0.00019266485
0.90256083,1.8010229e-19,0.0907596,2.2050917e-10,1.7065339e-12,8.378551e-17,0.006487214,0.00019240989
0.90260696,1.7856266e-19,0.09072149,2.193965e-10,1.6966246e-12,8.315836e-17,0.006479409,0.00019215548
0.90265685,1.7706193e-19,0.09067866,2.1837657e-10,1.6871339e-12,8.253781e-17,0.006472553,0.0001919022
0.90271205,1.7561368e-19,0.09062931,2.174862e-10,1.6782248e-12,8.1927376e-17,0.0064669764,0.00019165257
0.9027688,1.7418689e-19,0.090577886,2.1663789e-10,1.6695213e-12,8.1321595e-17,0.0064618406,0.00019140341
0.90282184,1.7274461e-19,0.09053131,2.1570104e-10,1.6604764e-12,8.071812e-17,0.0064557153,0.00019115288
0.9028675,1.712665e-19,0.0904936,2.1460639e-10,1.6508085e-12,8.011356e-17,0.0064479015,0.00019089875
0.9029089,1.6977042e-19,0.0904615,2.1341327e-10,1.6407574e-12,7.951014e-17,0.006439004,0.00019064407
0.9029509,1.6829138e-19,0.09042844,2.122443e-10,1.6308369e-12,7.891192e-17,0.0064302767,0.00019038965
0.90299743,1.6685789e-19,0.090389736,2.1118755e-10,1.6214237e-12,7.832156e-17,0.006422708,0.00019013762
0.90304774,1.6546126e-19,0.09034633,2.1022509e-10,1.6124374e-12,7.773893e-17,0.0064161043,0.00018988762
0.90309846,1.6407769e-19,0.09030239,2.0926873e-10,1.6035108e-12,7.716007e-17,0.0064095417,0.00018963822
0.9031467,1.6268907e-19,0.090261675,2.0825972e-10,1.5943828e-12,7.658355e-17,0.00640229,0.00018938864
0.90319276,1.6130074e-19,0.09022333,2.0721595e-10,1.5851551e-12,7.6010586e-17,0.00639472,0.00018913693
0.90324026,1.5993245e-19,0.09018351,2.0620607e-10,1.5760914e-12,7.5442604e-17,0.006387432,0.00018888748
0.9032909,1.5859569e-19,0.09013955,2.0526915e-10,1.5673659e-12,7.488055e-17,0.0063808793,0.00018863991
0.90334284,1.5727931e-19,0.09009403,2.0436912e-10,1.5588276e-12,7.4324494e-17,0.0063747196,0.00018839186
0.9033928,1.5596222e-19,0.09005099,2.0343495e-10,1.5501759e-12,7.3771e-17,0.006368139,0.00018814481
0.9034399,1.5463795e-19,0.09001138,2.0243761e-10,1.5412937e-12,7.321971e-17,0.0063608103,0.00018789587
0.9034859,1.5331715e-19,0.08997322,2.0142223e-10,1.5323642e-12,7.267163e-17,0.006353241,0.00018764685
0.90353453,1.5202432e-19,0.08993174,2.0046528e-10,1.5237089e-12,7.2129236e-17,0.0063462495,0.00018739924
0.9035869,1.5076371e-19,0.08988585,1.9959213e-10,1.5154323e-12,7.159364e-17,0.0063401866,0.00018715434
0.90364015,1.4952053e-19,0.08983853,1.9874873e-10,1.5073057e-12,7.1062365e-17,0.0063343896,0.00018690924
0.90369093,1.4827362e-19,0.08979432,1.9785554e-10,1.4990012e-12,7.0533764e-17,0.0063280314,0.00018666445
0.90373796,1.4701521e-19,0.08975481,1.968889e-10,1.4904236e-12,7.000666e-17,0.006320785,0.0001864178
0.90378445,1.4576294e-19,0.08971605,1.9591267e-10,1.4818377e-12,6.948267e-17,0.0063133747,0.00018617084
0.9038346,1.4454396e-19,0.08967252,1.9502203e-10,1.473633e-12,6.8965495e-17,0.006306919,0.00018592548
0.90389055,1.4336671e-19,0.08962207,1.9424483e-10,1.4659251e-12,6.845523e-17,0.006301687,0.00018568466
0.90394753,1.4220791e-19,0.08957004,1.9350566e-10,1.4583982e-12,6.795037e-17,0.0062969117,0.0001854433
0.9040005,1.4103525e-19,0.089523025,1.9268791e-10,1.4505824e-12,6.7446375e-17,0.0062911585,0.00018520109
0.904047,1.3983337e-19,0.08948436,1.9172923e-10,1.4422067e-12,6.694128e-17,0.0062837284,0.00018495608
0.90408826,1.3861554e-19,0.08945175,1.9068143e-10,1.4334992e-12,6.643782e-17,0.0062752776,0.00018470874
0.9041305,1.3741477e-19,0.08941805,1.8965839e-10,1.4249218e-12,6.593897e-17,0.0062670186,0.00018446265
0.9041775,1.36249e-19,0.08937837,1.8873357e-10,1.4167733e-12,6.54462e-17,0.006259883,0.00018421836
0.9042287,1.3511388e-19,0.08933366,1.8789299e-10,1.4089978e-12,6.495891e-17,0.0062536555,0.00018397631
0.90427965,1.339902e-19,0.08928921,1.8706002e-10,1.4012859e-12,6.44762e-17,0.0062474865,0.00018373542
0.9043282,1.3286134e-19,0.08924761,1.8617875e-10,1.3933974e-12,6.399497e-17,0.006240724,0.00018349313
0.9043747,1.3173364e-19,0.089208454,1.8526763e-10,1.3854205e-12,6.3516936e-17,0.0062335557,0.00018325039
0.90442276,1.306217e-19,0.08916751,1.8438662e-10,1.3775915e-12,6.304307e-17,0.006226715,0.00018300932
0.90447366,1.295349e-19,0.08912297,1.8356988e-10,1.3700514e-12,6.257412e-17,0.0062205843,0.0001827688
0.90452635,1.2846522e-19,0.08907624,1.8278708e-10,1.3626774e-12,6.2109736e-17,0.006214839,0.00018252949
0.90457726,1.2739635e-19,0.08903182,1.8197466e-10,1.3552087e-12,6.164773e-17,0.0062086727,0.00018229063
0.9046249,1.2632e-19,0.08899127,1.8110471e-10,1.3475293e-12,6.118754e-17,0.006201821,0.00018204954
0.9046718,1.252474e-19,0.08895168,1.8021885e-10,1.339813e-12,6.072981e-17,0.0061946823,0.0001818093
0.90472066,1.2419604e-19,0.088909574,1.793863e-10,1.332337e-12,6.027747e-17,0.0061881733,0.00018156978
0.9047736,1.2317282e-19,0.08886264,1.7862786e-10,1.3251942e-12,5.983037e-17,0.0061825365,0.0001813319
0.90482754,1.2216375e-19,0.08881414,1.7789761e-10,1.3181867e-12,5.938734e-17,0.0061771935,0.00018109591
0.904879,1.2115062e-19,0.08876889,1.7712187e-10,1.31102e-12,5.8945843e-17,0.0061712563,0.00018085836
0.904927,1.2012895e-19,0.08872798,1.7628025e-10,1.3036139e-12,5.85063e-17,0.0061644777,0.00018062025
0.90497386,1.1911208e-19,0.08868816,1.754317e-10,1.2962084e-12,5.806951e-17,0.0061575933,0.0001803812
0.905025,1.181224e-19,0.088643275,1.7465834e-10,1.2891264e-12,5.7637786e-17,0.0061515784,0.00018014436
0.9050811,1.1716529e-19,0.08859231,1.7398585e-10,1.2824765e-12,5.7211993e-17,0.006146793,0.0001799112
0.9051389,1.1622502e-19,0.08853911,1.7334838e-10,1.2759948e-12,5.6790535e-17,0.006142404,0.00017967801
0.905193,1.1527244e-19,0.08849045,1.7264006e-10,1.2692475e-12,5.636958e-17,0.006137073,0.00017944368
0.9052399,1.1429582e-19,0.08845074,1.718051e-10,1.2620204e-12,5.5948326e-17,0.0061301906,0.00017920637
0.90528196,1.1330743e-19,0.088416904,1.7089143e-10,1.2544999e-12,5.552843e-17,0.006122232,0.00017896705
0.9053253,1.1233071e-19,0.088381596,1.6999713e-10,1.2470831e-12,5.5111342e-17,0.0061144494,0.00017872898
0.90537286,1.113842e-19,0.08834089,1.6919283e-10,1.240054e-12,5.4700362e-17,0.0061077825,0.00017849341
0.90542465,1.1046134e-19,0.08829508,1.6846217e-10,1.2333385e-12,5.4293935e-17,0.0061020064,0.00017825935
0.90547657,1.0954865e-19,0.08824921,1.6773886e-10,1.2266806e-12,5.3890946e-17,0.0060962955,0.00017802662
0.9055254,1.0863154e-19,0.08820685,1.6697124e-10,1.2198683e-12,5.348975e-17,0.0060899765,0.00017779222
0.905573,1.0771454e-19,0.088166155,1.6617652e-10,1.2129695e-12,5.3090252e-17,0.006083261,0.00017755791
0.9056215,1.068103e-19,0.08812431,1.6540812e-10,1.2061983e-12,5.2694796e-17,0.0060768668,0.0001773234
0.90567327,1.0592694e-19,0.088078596,1.6469694e-10,1.1996866e-12,5.2303672e-17,0.006071166,0.00017709068
0.90572643,1.05057476e-19,0.08803086,1.6401598e-10,1.1933077e-12,5.191553e-17,0.0060658217,0.00017686056
0.9057777,1.0418856e-19,0.08798557,1.633079e-10,1.1868537e-12,5.1530354e-17,0.0060600876,0.00017662901
0.905826,1.033127e-19,0.08794395,1.6254685e-10,1.1802032e-12,5.1145914e-17,0.0060536177,0.00017639618
0.90587336,1.0243941e-19,0.0879036,1.6177096e-10,1.1735217e-12,5.0764104e-17,0.006046941,0.00017616249
0.90592283,1.0158497e-19,0.087860465,1.6104215e-10,1.1670499e-12,5.038641e-17,0.0060408153,0.000175931
0.905976,1.0075114e-19,0.08781283,1.6037904e-10,1.1608598e-12,5.001288e-17,0.0060355323,0.00017570105
0.90603036,9.993038e-20,0.08776361,1.5974082e-10,1.1547944e-12,4.9642933e-17,0.006030561,0.0001754728
0.90608233,9.910547e-20,0.08771751,1.5906103e-10,1.1485803e-12,4.9274467e-17,0.0060249683,0.00017524355
0.9061305,9.827307e-20,0.08767601,1.5832065e-10,1.1421551e-12,4.8907414e-17,0.0060185757,0.00017501268
0.90617776,9.74446e-20,0.08763544,1.575727e-10,1.1357147e-12,4.8542495e-17,0.0060120397,0.0001747813
0.9062292,9.66383e-20,0.08758994,1.5689218e-10,1.1295702e-12,4.81818e-17,0.00600634,0.00017455268
